state,year,month,unemployment_rate,UPT,PostCOVID,VRM,StringencyIndex,gdp_per_capita,red,blue
Nevada,2019,2,4.3,5234415.0,0,1688796.0,,56105.12,,
Nevada,2019,3,4.2,6005663.0,0,1871284.0,,56065.72,,
Nevada,2019,4,4.0,6029109.0,0,1820187.0,,56362.16,,
Nevada,2019,5,4.0,6363294.0,0,1878750.0,,56322.64,,
Nevada,2019,6,4.3,5989037.0,0,1803957.0,,56283.17,,
Nevada,2019,7,4.4,6202089.0,0,1905521.0,,57004.12,,
Nevada,2019,8,4.1,6457300.0,0,1907727.0,,56964.23,,
Nevada,2019,9,3.9,6428925.0,0,1815554.0,,56924.4,,
Nevada,2019,10,3.9,6904725.0,0,1907961.0,,57582.3,,
Nevada,2019,11,3.8,6068492.0,0,1804470.0,,57542.09,,
Nevada,2019,12,4.0,5956648.0,0,1853109.0,,57501.94,,
Nevada,2020,1,4.4,6135645.0,0,1877950.0,0.36,56752.79,0.0,1.0
Nevada,2020,2,4.2,5918041.0,0,1756887.0,6.8,56704.85,0.0,1.0
Nevada,2020,3,7.6,4274132.0,0,1718559.0,41.9,56656.99,0.0,1.0
Nevada,2020,4,30.1,2618863.0,1,1463126.0,76.48,47984.54,0.0,1.0
Nevada,2020,5,25.0,2917881.0,1,1461589.0,70.13,47944.11,0.0,1.0
Nevada,2020,6,19.2,2876069.0,1,1425245.0,61.97,47903.75,0.0,1.0
Nevada,2020,7,17.3,2873288.0,1,1513527.0,62.42,53376.34,0.0,1.0
Nevada,2020,8,13.8,2942218.0,1,1561200.0,62.96,53331.48,0.0,1.0
Nevada,2020,9,12.8,2993005.0,1,1530659.0,61.82,53286.69,0.0,1.0
Nevada,2020,10,10.6,3489855.0,1,1644299.0,52.78,54022.1,0.0,1.0
Nevada,2020,11,9.8,3186935.0,1,1576025.0,54.08,53976.81,0.0,1.0
Nevada,2020,12,9.5,3127741.0,1,1614975.0,58.33,53931.59,0.0,1.0
Nevada,2021,1,9.2,3108792.0,1,1630881.0,58.33,55058.45,,
Nevada,2021,2,8.5,2974993.0,1,1482477.0,59.26,55015.93,,
Nevada,2021,3,7.9,3427876.0,1,1641166.0,58.33,54973.48,,
Nevada,2021,4,7.6,3511897.0,1,1583523.0,53.21,57520.0,,
Nevada,2021,5,7.0,3579675.0,1,1615841.0,51.32,57475.68,,
Nevada,2021,6,7.4,3604197.0,1,1569919.0,32.7,57431.43,,
Nevada,2021,7,7.0,3752934.0,1,1577929.0,31.86,58930.05,,
Nevada,2021,8,6.4,3585506.0,1,1695874.0,28.65,58884.75,,
Nevada,2021,9,5.6,3613266.0,1,1668535.0,25.96,58839.52,,
Nevada,2021,10,5.3,3719668.0,1,1673860.0,25.82,59680.69,,
Nevada,2021,11,5.0,3610156.0,1,1615332.0,24.8,59634.92,,
Nevada,2021,12,4.8,3536479.0,1,1740787.0,25.43,59589.22,,
Nevada,2022,1,5.6,3390414.0,1,1689454.0,19.79,59981.02,,
Nevada,2022,2,5.3,3376601.0,1,1559227.0,19.56,59928.52,,
Nevada,2022,3,5.0,3925223.0,1,1711259.0,19.44,59876.11,,
Nevada,2022,4,5.0,3957258.0,1,1664270.0,19.37,61164.02,,
Nevada,2022,5,5.1,4197362.0,1,1723896.0,19.31,61110.63,,
Nevada,2022,6,5.5,4110178.0,1,1704185.0,19.26,61057.33,,
Nevada,2022,7,5.4,4173069.0,1,1728325.0,19.23,61235.78,,
Nevada,2022,8,5.4,4553148.0,1,1804109.0,20.08,61182.46,,
Nevada,2022,9,5.1,4533451.0,1,1739180.0,22.6,61129.23,,
Nevada,2022,10,5.1,4832214.0,1,1793840.0,22.6,61441.41,,
Nevada,2022,11,5.1,4396082.0,1,1736420.0,22.6,61388.06,,
Nevada,2022,12,4.9,4398555.0,1,1791540.0,22.53,61334.79,,
Nevada,2023,1,5.4,4368397.0,1,1783849.0,,61804.81,,
Nevada,2023,2,5.3,4313418.0,1,1661877.0,,61736.77,,
Nevada,2023,3,5.0,4860037.0,1,1857808.0,,61668.88,,
Nevada,2023,4,4.8,4763482.0,1,1769410.0,,61995.34,,
Nevada,2023,5,5.1,4898648.0,1,1817603.0,,61927.32,,
Nevada,2023,6,5.2,4613477.0,1,1723198.0,,61859.45,,
Nevada,2023,7,5.3,4399270.0,1,1747142.0,,62627.04,,
Nevada,2023,8,5.3,4857176.0,1,1822223.0,,62558.55,,
Nevada,2023,9,5.2,4918522.0,1,1734582.0,,62490.21,,
Nevada,2023,10,5.2,5161793.0,1,1770641.0,,62912.31,,
Nevada,2023,11,4.9,4592530.0,1,1716155.0,,62843.73,,
Nevada,2023,12,5.0,4744288.0,1,1799620.0,,62775.3,,
Nevada,2024,1,5.4,4713165.0,1,1818412.0,,63158.84,1.0,0.0
Nevada,2024,2,5.4,4526708.0,1,1684033.0,,63112.53,1.0,0.0
Nevada,2024,3,5.3,4905886.0,1,1821760.0,,63066.3,1.0,0.0
Nevada,2024,4,5.2,5002144.0,1,1780058.0,,63268.54,1.0,0.0
Nevada,2024,5,5.3,5219007.0,1,1849549.0,,63222.26,1.0,0.0
Nevada,2024,6,5.8,4688609.0,1,1778275.0,,63176.04,1.0,0.0
Nevada,2024,7,6.1,4755941.0,1,1837599.0,,63653.17,1.0,0.0
Nevada,2024,8,5.9,5160618.0,1,1849051.0,,63606.71,1.0,0.0
Nevada,2024,9,5.5,5626374.0,1,1805462.0,,63560.31,1.0,0.0
Nevada,2024,10,5.6,5261466.0,1,1903252.0,,64002.53,1.0,0.0
Nevada,2024,11,5.7,4961144.0,1,1830253.0,,63955.91,1.0,0.0
Nevada,2024,12,5.6,5187751.0,1,1909618.0,,63909.37,1.0,0.0
Nevada,2025,1,5.9,5131213.0,1,1906015.0,,,,
Nevada,2025,2,5.7,4792521.0,1,1733207.0,,,,
Nevada,2025,3,5.4,5270755.0,1,1908175.0,,,,
Nevada,2025,4,5.0,5420851.0,1,1854772.0,,,,
Nevada,2025,5,5.2,5387497.0,1,1894296.0,,,,
Nevada,2025,6,5.6,4896146.0,1,1840342.0,,,,
Nevada,2025,7,5.6,5061014.0,1,1850568.0,,,,
Nevada,2025,8,5.3,5427078.0,1,1849729.0,,,,
Nevada,2025,9,5.4,5377962.0,1,1832124.0,,,,
Nevada,2025,10,5.25,5652595.0,1,1862347.0,,,,
Nevada,2025,11,5.1,4818308.0,1,1839629.0,,,,
Nevada,2025,12,4.9,5106444.0,1,1856703.0,,,,
New Hampshire,2016,1,3.3,121326.0,0,111744.0,,59678.77,0.0,1.0
New Hampshire,2016,2,3.2,258510.0,0,145851.0,,59653.97,0.0,1.0
New Hampshire,2016,3,3.2,232669.0,0,150211.0,,59629.2,0.0,1.0
New Hampshire,2016,4,2.9,255426.0,0,147707.0,,60005.83,0.0,1.0
New Hampshire,2016,5,2.7,171420.0,0,133169.0,,59980.94,0.0,1.0
New Hampshire,2016,6,2.9,90064.0,0,110740.0,,59956.06,0.0,1.0
New Hampshire,2016,7,2.9,75242.0,0,90878.0,,60339.51,0.0,1.0
New Hampshire,2016,8,2.9,84092.0,0,100923.0,,60314.5,0.0,1.0
New Hampshire,2016,9,2.6,79958.0,0,90590.0,,60289.52,0.0,1.0
New Hampshire,2016,10,2.5,80285.0,0,92012.0,,59871.59,0.0,1.0
New Hampshire,2016,11,2.6,77349.0,0,89642.0,,59846.81,0.0,1.0
New Hampshire,2016,12,2.7,75872.0,0,96529.0,,59822.06,0.0,1.0
New Hampshire,2017,1,3.4,72187.0,0,92616.0,,59708.46,,
New Hampshire,2017,2,3.5,64765.0,0,83675.0,,59691.26,,
New Hampshire,2017,3,3.2,75669.0,0,96597.0,,59674.07,,
New Hampshire,2017,4,2.8,73832.0,0,87812.0,,59612.5,,
New Hampshire,2017,5,2.7,77769.0,0,93750.0,,59595.34,,
New Hampshire,2017,6,2.7,76539.0,0,95751.0,,59578.19,,
New Hampshire,2017,7,2.7,71127.0,0,88972.0,,60529.47,,
New Hampshire,2017,8,2.8,80721.0,0,98736.0,,60512.07,,
New Hampshire,2017,9,2.6,74663.0,0,87689.0,,60494.67,,
New Hampshire,2017,10,2.4,78211.0,0,92963.0,,60300.02,,
New Hampshire,2017,11,2.5,72724.0,0,88666.0,,60282.7,,
New Hampshire,2017,12,2.4,69097.0,0,86436.0,,60265.38,,
New Hampshire,2018,1,3.2,64003.0,0,89511.0,,60816.32,,
New Hampshire,2018,2,3.2,65541.0,0,83243.0,,60794.93,,
New Hampshire,2018,3,3.1,69381.0,0,90600.0,,60773.57,,
New Hampshire,2018,4,2.8,70277.0,0,88459.0,,60553.17,,
New Hampshire,2018,5,2.5,74727.0,0,92291.0,,60531.91,,
New Hampshire,2018,6,2.7,73199.0,0,91161.0,,60510.65,,
New Hampshire,2018,7,2.7,67849.0,0,86031.0,,60658.79,,
New Hampshire,2018,8,2.5,78061.0,0,93606.0,,60637.51,,
New Hampshire,2018,9,2.2,66229.0,0,81596.0,,60616.24,,
New Hampshire,2018,10,2.1,77571.0,0,95271.0,,60440.51,,
New Hampshire,2018,11,2.2,70186.0,0,87837.0,,60419.32,,
New Hampshire,2018,12,2.3,68988.0,0,85060.0,,60398.16,,
New Hampshire,2019,1,3.2,66211.0,0,91231.0,,61986.37,,
New Hampshire,2019,2,3.0,62019.0,0,83858.0,,61918.24,,
New Hampshire,2019,3,3.0,68497.0,0,91342.0,,61850.25,,
New Hampshire,2019,4,2.5,71532.0,0,94260.0,,61657.9,,
New Hampshire,2019,5,2.4,74124.0,0,93858.0,,61590.34,,
New Hampshire,2019,6,2.5,67869.0,0,88339.0,,61522.94,,
New Hampshire,2019,7,2.6,70721.0,0,92798.0,,61828.01,,
New Hampshire,2019,8,2.6,76126.0,0,94514.0,,61760.49,,
New Hampshire,2019,9,2.3,69282.0,0,85231.0,,61693.13,,
New Hampshire,2019,10,2.2,77483.0,0,96128.0,,61516.75,,
New Hampshire,2019,11,2.2,66825.0,0,86308.0,,61449.8,,
New Hampshire,2019,12,2.2,64119.0,0,87599.0,,61382.99,,
New Hampshire,2020,1,3.0,68533.0,0,92144.0,0.72,62027.11,0.0,1.0
New Hampshire,2020,2,2.9,64301.0,0,86107.0,11.97,61992.81,0.0,1.0
New Hampshire,2020,3,3.2,48351.0,0,82300.0,41.07,61958.54,0.0,1.0
New Hampshire,2020,4,15.8,0.0,1,0.0,85.19,56182.27,0.0,1.0
New Hampshire,2020,5,11.9,5403.0,1,22421.0,82.68,56151.25,0.0,1.0
New Hampshire,2020,6,9.5,19306.0,1,54354.0,65.99,56120.26,0.0,1.0
New Hampshire,2020,7,8.4,27939.0,1,100933.0,50.0,61417.04,0.0,1.0
New Hampshire,2020,8,6.5,31225.0,1,109204.0,48.69,61383.18,0.0,1.0
New Hampshire,2020,9,6.0,35265.0,1,109279.0,43.52,61349.37,0.0,1.0
New Hampshire,2020,10,4.8,37603.0,1,117187.0,43.52,62535.26,0.0,1.0
New Hampshire,2020,11,4.6,34169.0,1,104344.0,46.48,62500.85,0.0,1.0
New Hampshire,2020,12,4.4,35669.0,1,109814.0,49.07,62466.47,0.0,1.0
New Hampshire,2021,1,4.7,34143.0,1,106168.0,49.04,62064.68,,
New Hampshire,2021,2,4.6,32574.0,1,103581.0,48.81,62032.12,,
New Hampshire,2021,3,4.4,41484.0,1,120763.0,44.53,61999.61,,
New Hampshire,2021,4,3.9,41092.0,1,116305.0,41.67,65168.35,,
New Hampshire,2021,5,3.5,40251.0,1,110601.0,38.68,65134.22,,
New Hampshire,2021,6,3.8,43185.0,1,115520.0,35.85,65100.13,,
New Hampshire,2021,7,3.6,44343.0,1,115217.0,34.77,65461.11,,
New Hampshire,2021,8,3.3,44868.0,1,114011.0,34.69,65426.89,,
New Hampshire,2021,9,2.9,43838.0,1,102268.0,34.59,65392.69,,
New Hampshire,2021,10,2.5,45135.0,1,105751.0,34.5,66921.87,,
New Hampshire,2021,11,2.4,42888.0,1,95148.0,32.96,66886.93,,
New Hampshire,2021,12,2.1,44798.0,1,91758.0,35.3,66852.03,,
New Hampshire,2022,1,3.0,36312.0,1,81240.0,29.35,64647.69,,
New Hampshire,2022,2,2.7,38024.0,1,76764.0,24.05,64628.86,,
New Hampshire,2022,3,2.5,47733.0,1,96614.0,22.6,64610.04,,
New Hampshire,2022,4,2.2,46408.0,1,92031.0,22.6,65578.45,,
New Hampshire,2022,5,2.1,44537.0,1,84183.0,19.38,65559.37,,
New Hampshire,2022,6,2.3,47058.0,1,81607.0,18.9,65540.29,,
New Hampshire,2022,7,2.4,44437.0,1,76780.0,18.9,65942.93,,
New Hampshire,2022,8,2.7,49520.0,1,83779.0,19.82,65923.76,,
New Hampshire,2022,9,2.4,47160.0,1,80310.0,22.41,65904.6,,
New Hampshire,2022,10,2.4,48013.0,1,82322.0,21.97,66113.97,,
New Hampshire,2022,11,2.4,49185.0,1,83672.0,21.9,66094.76,,
New Hampshire,2022,12,2.2,46183.0,1,84931.0,21.84,66075.57,,
New Hampshire,2023,1,2.8,42332.0,1,75265.0,,66134.87,,
New Hampshire,2023,2,2.7,39402.0,1,69237.0,,66107.4,,
New Hampshire,2023,3,2.4,45525.0,1,76298.0,,66079.95,,
New Hampshire,2023,4,1.9,42532.0,1,69575.0,,66437.35,,
New Hampshire,2023,5,2.0,46735.0,1,76561.0,,66409.79,,
New Hampshire,2023,6,2.1,50285.0,1,82806.0,,66382.25,,
New Hampshire,2023,7,2.2,49866.0,1,81572.0,,66852.95,,
New Hampshire,2023,8,2.4,59634.0,1,92096.0,,66825.25,,
New Hampshire,2023,9,2.2,55538.0,1,83917.0,,66797.58,,
New Hampshire,2023,10,2.0,61525.0,1,89524.0,,67338.61,,
New Hampshire,2023,11,2.1,58271.0,1,87434.0,,67310.74,,
New Hampshire,2023,12,2.0,55256.0,1,86422.0,,67282.9,,
New Hampshire,2024,1,2.6,53613.0,1,89821.0,,67035.0,0.0,1.0
New Hampshire,2024,2,2.8,56870.0,1,88446.0,,67007.94,0.0,1.0
New Hampshire,2024,3,2.7,57398.0,1,91139.0,,66980.91,0.0,1.0
New Hampshire,2024,4,2.3,59580.0,1,89777.0,,67315.55,0.0,1.0
New Hampshire,2024,5,2.1,63419.0,1,92064.0,,67288.41,0.0,1.0
New Hampshire,2024,6,2.5,61528.0,1,87653.0,,67261.3,0.0,1.0
New Hampshire,2024,7,2.8,63778.0,1,92527.0,,67312.12,0.0,1.0
New Hampshire,2024,8,2.8,68616.0,1,95254.0,,67285.02,0.0,1.0
New Hampshire,2024,9,2.4,63830.0,1,85437.0,,67257.94,0.0,1.0
New Hampshire,2024,10,2.5,72192.0,1,95632.0,,67421.88,0.0,1.0
New Hampshire,2024,11,2.9,62839.0,1,87370.0,,67394.77,0.0,1.0
New Hampshire,2024,12,2.8,58740.0,1,86093.0,,67367.68,0.0,1.0
New Hampshire,2025,1,3.3,57625.0,1,89967.0,,,,
New Hampshire,2025,2,3.6,52883.0,1,82244.0,,,,
New Hampshire,2025,3,3.5,63936.0,1,91407.0,,,,
New Hampshire,2025,4,2.9,66015.0,1,92440.0,,,,
New Hampshire,2025,5,2.8,64682.0,1,91398.0,,,,
New Hampshire,2025,6,2.9,63937.0,1,89057.0,,,,
New Hampshire,2025,7,3.1,65483.0,1,92593.0,,,,
New Hampshire,2025,8,3.0,66792.0,1,91286.0,,,,
New Hampshire,2025,9,3.0,65098.0,1,88558.0,,,,
New Hampshire,2025,10,3.05,70625.0,1,89964.0,,,,
New Hampshire,2025,11,3.1,59211.0,1,78015.0,,,,
New Hampshire,2025,12,3.0,58088.0,1,82052.0,,,,
New Jersey,2016,1,5.2,12507604.0,0,6807550.0,,66090.54,0.0,1.0
New Jersey,2016,2,5.3,13154141.0,0,6558056.0,,66081.51,0.0,1.0
New Jersey,2016,3,5.3,14795843.0,0,7102543.0,,66072.47,0.0,1.0
New Jersey,2016,4,4.9,14179085.0,0,6732996.0,,65964.31,0.0,1.0
New Jersey,2016,5,4.8,14349572.0,0,6932506.0,,65955.29,0.0,1.0
New Jersey,2016,6,5.1,14595693.0,0,6906161.0,,65946.28,0.0,1.0
New Jersey,2016,7,5.5,13588633.0,0,6917204.0,,66180.49,0.0,1.0
New Jersey,2016,8,5.2,14539452.0,0,7289105.0,,66171.44,0.0,1.0
New Jersey,2016,9,4.9,14572722.0,0,6715321.0,,66162.4,0.0,1.0
New Jersey,2016,10,4.6,14604282.0,0,6844497.0,,66229.9,0.0,1.0
New Jersey,2016,11,4.3,13736427.0,0,6689571.0,,66220.86,0.0,1.0
New Jersey,2016,12,4.3,13366070.0,0,6854317.0,,66211.82,0.0,1.0
New Jersey,2017,1,5.0,12996529.0,0,6894588.0,,65824.74,,
New Jersey,2017,2,5.0,12257438.0,0,6294796.0,,65822.53,,
New Jersey,2017,3,4.5,13654109.0,0,7067342.0,,65820.32,,
New Jersey,2017,4,4.1,13342836.0,0,6540122.0,,66167.98,,
New Jersey,2017,5,4.4,14423219.0,0,6930661.0,,66165.76,,
New Jersey,2017,6,4.5,14249762.0,0,6846487.0,,66163.53,,
New Jersey,2017,7,5.0,13369324.0,0,7151452.0,,66560.64,,
New Jersey,2017,8,4.8,14303554.0,0,7416099.0,,66558.4,,
New Jersey,2017,9,4.5,14087937.0,0,6696132.0,,66556.17,,
New Jersey,2017,10,4.2,14792809.0,0,7044228.0,,66967.84,,
New Jersey,2017,11,4.2,13594098.0,0,6928859.0,,66965.59,,
New Jersey,2017,12,4.0,12635516.0,0,6828287.0,,66963.35,,
New Jersey,2018,1,4.8,12649068.0,0,7067679.0,,67775.34,,
New Jersey,2018,2,4.9,12333094.0,0,6388705.0,,67775.64,,
New Jersey,2018,3,4.5,12999397.0,0,7049692.0,,67775.94,,
New Jersey,2018,4,3.9,13378617.0,0,6699417.0,,67988.8,,
New Jersey,2018,5,3.8,14414512.0,0,7073462.0,,67989.1,,
New Jersey,2018,6,4.3,13872323.0,0,6802398.0,,67989.4,,
New Jersey,2018,7,4.5,13445940.0,0,7125262.0,,68447.44,,
New Jersey,2018,8,4.0,14012798.0,0,7423727.0,,68447.74,,
New Jersey,2018,9,3.6,13438169.0,0,6565556.0,,68448.05,,
New Jersey,2018,10,3.3,15147007.0,0,7260024.0,,68808.25,,
New Jersey,2018,11,3.1,13117657.0,0,6777609.0,,68808.55,,
New Jersey,2018,12,3.4,12656011.0,0,6800389.0,,68808.86,,
New Jersey,2019,1,4.2,12848247.0,0,6998479.0,,69008.23,,
New Jersey,2019,2,4.0,11908933.0,0,6341861.0,,68763.83,,
New Jersey,2019,3,3.5,13372185.0,0,6937141.0,,68521.15,,
New Jersey,2019,4,2.8,13723814.0,0,6941120.0,,68523.89,,
New Jersey,2019,5,3.0,14197475.0,0,7056400.0,,68283.76,,
New Jersey,2019,6,3.2,13215910.0,0,6728949.0,,68045.3,,
New Jersey,2019,7,3.8,13584679.0,0,7321923.0,,68458.22,,
New Jersey,2019,8,3.6,13793123.0,0,7334340.0,,68220.81,,
New Jersey,2019,9,3.3,13928613.0,0,6730140.0,,67985.04,,
New Jersey,2019,10,3.3,14905406.0,0,7308550.0,,67980.86,,
New Jersey,2019,11,3.4,12963974.0,0,6719665.0,,67747.53,,
New Jersey,2019,12,3.6,12452773.0,0,6989306.0,,67515.8,,
New Jersey,2020,1,4.4,13302408.0,0,7157448.0,0.36,66953.41,0.0,1.0
New Jersey,2020,2,4.3,12540756.0,0,6616767.0,11.78,66955.8,0.0,1.0
New Jersey,2020,3,5.0,8352411.0,0,6906980.0,45.1,66958.19,0.0,1.0
New Jersey,2020,4,14.4,2854117.0,1,4623978.0,80.19,59964.5,0.0,1.0
New Jersey,2020,5,15.6,3852670.0,1,5287979.0,80.73,59966.64,0.0,1.0
New Jersey,2020,6,14.6,4013305.0,1,5478285.0,69.88,59968.78,0.0,1.0
New Jersey,2020,7,14.9,6749645.0,1,7410502.0,62.42,65271.67,0.0,1.0
New Jersey,2020,8,13.0,6461646.0,1,7202936.0,59.26,65274.0,0.0,1.0
New Jersey,2020,9,7.3,7265538.0,1,6616314.0,56.42,65276.33,0.0,1.0
New Jersey,2020,10,6.6,7032181.0,1,6792751.0,55.56,66082.54,0.0,1.0
New Jersey,2020,11,6.9,6258497.0,1,6288260.0,53.64,66084.9,0.0,1.0
New Jersey,2020,12,6.9,6149045.0,1,6713726.0,54.87,66087.26,0.0,1.0
New Jersey,2021,1,7.8,6046458.0,1,6412457.0,54.63,67168.77,,
New Jersey,2021,2,7.8,5181688.0,1,5947331.0,54.63,67149.51,,
New Jersey,2021,3,7.5,7055476.0,1,6835607.0,53.08,67130.26,,
New Jersey,2021,4,6.9,6948246.0,1,6850890.0,49.16,67272.76,,
New Jersey,2021,5,6.8,7417607.0,1,6734678.0,47.55,67253.49,,
New Jersey,2021,6,7.5,7964219.0,1,7100603.0,35.1,67234.22,,
New Jersey,2021,7,7.4,8200239.0,1,7133878.0,32.96,68080.05,,
New Jersey,2021,8,6.9,8349086.0,1,7190984.0,28.37,68060.56,,
New Jersey,2021,9,6.1,8868092.0,1,6774860.0,24.81,68041.08,,
New Jersey,2021,10,5.5,9348979.0,1,6901267.0,25.71,69570.52,,
New Jersey,2021,11,5.2,8916098.0,1,6711249.0,23.91,69550.63,,
New Jersey,2021,12,5.1,8683948.0,1,6981136.0,27.03,69530.74,,
New Jersey,2022,1,5.7,6988294.0,1,6852360.0,23.91,69130.16,,
New Jersey,2022,2,5.1,7964687.0,1,6320201.0,22.22,69070.17,,
New Jersey,2022,3,4.5,9791571.0,1,7148566.0,18.88,69010.28,,
New Jersey,2022,4,3.8,9336960.0,1,6667384.0,18.69,69441.78,,
New Jersey,2022,5,3.6,9789963.0,1,6903948.0,18.58,69381.67,,
New Jersey,2022,6,3.7,10176231.0,1,6931869.0,18.5,69321.67,,
New Jersey,2022,7,3.8,9779289.0,1,7039189.0,18.44,69599.86,,
New Jersey,2022,8,3.3,10452518.0,1,7133242.0,19.47,69539.77,,
New Jersey,2022,9,2.9,10858711.0,1,6819588.0,22.6,69479.79,,
New Jersey,2022,10,3.1,10914030.0,1,6885324.0,22.52,69717.63,,
New Jersey,2022,11,3.3,10382243.0,1,6679807.0,22.45,69657.6,,
New Jersey,2022,12,3.4,10081458.0,1,6920065.0,22.4,69597.67,,
New Jersey,2023,1,4.2,10200949.0,1,6834296.0,,69764.56,,
New Jersey,2023,2,4.4,9547533.0,1,6270048.0,,69695.92,,
New Jersey,2023,3,4.1,11338271.0,1,7103489.0,,69627.41,,
New Jersey,2023,4,3.6,10623566.0,1,6437785.0,,69732.02,,
New Jersey,2023,5,4.2,11980094.0,1,6825436.0,,69663.61,,
New Jersey,2023,6,4.5,11383595.0,1,6732018.0,,69595.33,,
New Jersey,2023,7,4.7,10910308.0,1,6961028.0,,70476.32,,
New Jersey,2023,8,4.7,11688735.0,1,7363006.0,,70407.38,,
New Jersey,2023,9,4.3,11534137.0,1,6767608.0,,70338.58,,
New Jersey,2023,10,4.2,12457349.0,1,7065722.0,,70756.27,,
New Jersey,2023,11,4.0,11591859.0,1,6713012.0,,70687.27,,
New Jersey,2023,12,4.1,11241049.0,1,6984648.0,,70618.39,,
New Jersey,2024,1,4.7,11075330.0,1,7175199.0,,70542.29,0.0,1.0
New Jersey,2024,2,4.9,11098582.0,1,6404589.0,,70516.42,0.0,1.0
New Jersey,2024,3,4.6,11979562.0,1,6854164.0,,70490.56,0.0,1.0
New Jersey,2024,4,4.0,12272806.0,1,6854406.0,,70853.5,0.0,1.0
New Jersey,2024,5,4.3,13002653.0,1,7047584.0,,70827.54,0.0,1.0
New Jersey,2024,6,4.7,12143435.0,1,6506527.0,,70801.6,0.0,1.0
New Jersey,2024,7,5.3,12193449.0,1,6941633.0,,71178.73,0.0,1.0
New Jersey,2024,8,5.0,12339463.0,1,6632181.0,,71152.68,0.0,1.0
New Jersey,2024,9,4.2,12823356.0,1,6485454.0,,71126.64,0.0,1.0
New Jersey,2024,10,4.2,13587216.0,1,7168577.0,,71353.31,0.0,1.0
New Jersey,2024,11,4.3,11741252.0,1,6783898.0,,71327.22,0.0,1.0
New Jersey,2024,12,4.2,11472837.0,1,7008451.0,,71301.15,0.0,1.0
New Jersey,2025,1,4.9,11165743.0,1,7004544.0,,,,
New Jersey,2025,2,5.0,10316158.0,1,6345221.0,,,,
New Jersey,2025,3,5.0,11948200.0,1,6935143.0,,,,
New Jersey,2025,4,4.7,12028070.0,1,6905662.0,,,,
New Jersey,2025,5,4.6,11871346.0,1,7624517.0,,,,
New Jersey,2025,6,5.2,11236674.0,1,7415860.0,,,,
New Jersey,2025,7,5.6,11384211.0,1,7350736.0,,,,
New Jersey,2025,8,5.6,11120541.0,1,7353539.0,,,,
New Jersey,2025,9,5.8,12098295.0,1,7053139.0,,,,
New Jersey,2025,10,5.3,12561816.0,1,7451198.0,,,,
New Jersey,2025,11,4.8,10911980.0,1,6817057.0,,,,
New Jersey,2025,12,4.5,10828766.0,1,7238451.0,,,,
New Mexico,2016,1,6.5,930869.0,0,504217.0,,44581.86,0.0,1.0
New Mexico,2016,2,6.4,1016821.0,0,517915.0,,44581.35,0.0,1.0
New Mexico,2016,3,6.3,1066065.0,0,560501.0,,44580.84,0.0,1.0
New Mexico,2016,4,6.3,1011615.0,0,529188.0,,44542.09,0.0,1.0
New Mexico,2016,5,6.3,990895.0,0,522756.0,,44541.58,0.0,1.0
New Mexico,2016,6,7.5,983749.0,0,540573.0,,44541.07,0.0,1.0
New Mexico,2016,7,7.8,965947.0,0,516652.0,,44315.97,0.0,1.0
New Mexico,2016,8,7.1,1056022.0,0,558207.0,,44315.46,0.0,1.0
New Mexico,2016,9,7.0,1062781.0,0,521297.0,,44314.95,0.0,1.0
New Mexico,2016,10,6.8,1035882.0,0,532408.0,,44405.22,0.0,1.0
New Mexico,2016,11,6.6,909094.0,0,505031.0,,44404.71,0.0,1.0
New Mexico,2016,12,6.5,867034.0,0,542276.0,,44404.2,0.0,1.0
New Mexico,2017,1,7.1,868934.0,0,525749.0,,44217.34,,
New Mexico,2017,2,6.9,874030.0,0,492331.0,,44215.74,,
New Mexico,2017,3,6.3,963899.0,0,556822.0,,44214.14,,
New Mexico,2017,4,6.1,871892.0,0,508619.0,,44403.64,,
New Mexico,2017,5,5.9,897401.0,0,531053.0,,44402.03,,
New Mexico,2017,6,6.7,860533.0,0,532822.0,,44400.43,,
New Mexico,2017,7,7.0,850396.0,0,505445.0,,44671.11,,
New Mexico,2017,8,6.2,935772.0,0,550918.0,,44669.5,,
New Mexico,2017,9,5.6,916058.0,0,505599.0,,44667.88,,
New Mexico,2017,10,5.3,940814.0,0,534708.0,,44833.44,,
New Mexico,2017,11,5.3,851474.0,0,499566.0,,44831.82,,
New Mexico,2017,12,5.0,806593.0,0,511436.0,,44830.19,,
New Mexico,2018,1,5.5,852631.0,0,522568.0,,45320.51,,
New Mexico,2018,2,5.2,848060.0,0,490266.0,,45309.91,,
New Mexico,2018,3,4.7,925337.0,0,545190.0,,45299.31,,
New Mexico,2018,4,4.4,896918.0,0,517588.0,,45823.26,,
New Mexico,2018,5,4.3,905250.0,0,529746.0,,45812.55,,
New Mexico,2018,6,5.6,866572.0,0,521621.0,,45801.84,,
New Mexico,2018,7,5.6,876428.0,0,522059.0,,45967.6,,
New Mexico,2018,8,5.0,968781.0,0,559656.0,,45956.86,,
New Mexico,2018,9,4.7,869839.0,0,495313.0,,45946.13,,
New Mexico,2018,10,4.7,917658.0,0,559690.0,,46245.19,,
New Mexico,2018,11,4.8,825367.0,0,509874.0,,46234.4,,
New Mexico,2018,12,4.9,729074.0,0,508299.0,,46223.6,,
New Mexico,2019,1,5.6,779000.0,0,533683.0,,46689.09,,
New Mexico,2019,2,5.1,761898.0,0,509353.0,,46654.26,,
New Mexico,2019,3,4.7,827911.0,0,540320.0,,46619.47,,
