state,year,month,UPT,PostCOVID,VRM
Indiana,2013,9,2713187.0,0,1361125.0
Indiana,2013,10,2904720.0,0,1511306.0
Indiana,2013,11,2532835.0,0,1361180.0
Indiana,2013,12,2200136.0,0,1355503.0
Indiana,2014,1,2243403.0,0,1340623.0
Indiana,2014,2,2603681.0,0,1340255.0
Indiana,2014,3,2576170.0,0,1424600.0
Indiana,2014,4,2779387.0,0,1459468.0
Indiana,2014,5,2196567.0,0,1374798.0
Indiana,2014,6,1972940.0,0,1314208.0
Indiana,2014,7,2036786.0,0,1365166.0
Indiana,2014,8,2326899.0,0,1363480.0
Indiana,2014,9,2889786.0,0,1415196.0
Indiana,2014,10,2985033.0,0,1525969.0
Indiana,2014,11,2443498.0,0,1339162.0
Indiana,2014,12,2386339.0,0,1455476.0
Indiana,2015,1,2365959.0,0,1434196.0
Indiana,2015,2,2480751.0,0,1375196.0
Indiana,2015,3,2505495.0,0,1449124.0
Indiana,2015,4,2625400.0,0,1458188.0
Indiana,2015,5,1974105.0,0,1336201.0
Indiana,2015,6,1901018.0,0,1357712.0
Indiana,2015,7,1907115.0,0,1382354.0
Indiana,2015,8,2234152.0,0,1368744.0
Indiana,2015,9,2692019.0,0,1407909.0
Indiana,2015,10,2710912.0,0,1481487.0
Indiana,2015,11,2331800.0,0,1336284.0
Indiana,2015,12,2196095.0,0,1428939.0
Indiana,2016,1,2205441.0,0,1361217.0
Indiana,2016,2,2529501.0,0,1396684.0
Indiana,2016,3,2413644.0,0,1487040.0
Indiana,2016,4,2408847.0,0,1436035.0
Indiana,2016,5,1820626.0,0,1353119.0
Indiana,2016,6,1787430.0,0,1358238.0
Indiana,2016,7,1688445.0,0,1292707.0
Indiana,2016,8,2232554.0,0,1444685.0
Indiana,2016,9,2551514.0,0,1413408.0
Indiana,2016,10,2481045.0,0,1427832.0
Indiana,2016,11,2302652.0,0,1394629.0
Indiana,2016,12,1952550.0,0,1418720.0
Indiana,2017,1,2246932.0,0,1396903.0
Indiana,2017,2,2359160.0,0,1340000.0
Indiana,2017,3,2341090.0,0,1489505.0
Indiana,2017,4,2198132.0,0,1382434.0
Indiana,2017,5,1770993.0,0,1372311.0
Indiana,2017,6,1659283.0,0,1338795.0
Indiana,2017,7,1539341.0,0,1275585.0
Indiana,2017,8,2129509.0,0,1436674.0
Indiana,2017,9,2295650.0,0,1379664.0
Indiana,2017,10,2336388.0,0,1454035.0
Indiana,2017,11,2161255.0,0,1390811.0
Indiana,2017,12,1741819.0,0,1335270.0
Indiana,2018,1,2073271.0,0,1402564.0
Indiana,2018,2,2206795.0,0,1341519.0
Indiana,2018,3,2174689.0,0,1490143.0
Indiana,2018,4,2181476.0,0,1537875.0
Indiana,2018,5,1767885.0,0,1385100.0
Indiana,2018,6,1619218.0,0,1338751.0
Indiana,2018,7,1626194.0,0,1330532.0
Indiana,2018,8,2198193.0,0,1465719.0
Indiana,2018,9,2211180.0,0,1358122.0
Indiana,2018,10,2476028.0,0,1540064.0
Indiana,2018,11,2141030.0,0,1421315.0
Indiana,2018,12,1731916.0,0,1354854.0
Indiana,2019,1,2073537.0,0,1448889.0
Indiana,2019,2,2194636.0,0,1357607.0
Indiana,2019,3,2097685.0,0,1445500.0
Indiana,2019,4,2295163.0,0,1472113.0
Indiana,2019,5,1756097.0,0,1394809.0
Indiana,2019,6,1567200.0,0,1302074.0
Indiana,2019,7,1648679.0,0,1374762.0
Indiana,2019,8,2100112.0,0,1444477.0
Indiana,2019,9,2298215.0,0,1371048.0
Indiana,2019,10,2418046.0,0,1562030.0
Indiana,2019,11,2053642.0,0,1431562.0
Indiana,2019,12,1725810.0,0,1417047.0
Indiana,2020,1,1990120.0,0,1511446.0
Indiana,2020,2,2156440.0,0,1460936.0
Indiana,2020,3,1416896.0,0,1499261.0
Indiana,2020,4,528989.0,1,1074728.0
Indiana,2020,5,612033.0,1,1076193.0
Indiana,2020,6,788997.0,1,1324992.0
Indiana,2020,7,838977.0,1,1360396.0
Indiana,2020,8,934381.0,1,1403186.0
Indiana,2020,9,1034568.0,1,1483046.0
Indiana,2020,10,1058847.0,1,1518461.0
Indiana,2020,11,889812.0,1,1365683.0
Indiana,2020,12,818747.0,1,1386680.0
Indiana,2021,1,842441.0,1,1383953.0
Indiana,2021,2,827152.0,1,1363256.0
Indiana,2021,3,1047737.0,1,1531370.0
Indiana,2021,4,995128.0,1,1471102.0
Indiana,2021,5,863312.0,1,1385145.0
Indiana,2021,6,865954.0,1,1375204.0
Indiana,2021,7,885621.0,1,1383887.0
Indiana,2021,8,1166496.0,1,1351769.0
Indiana,2021,9,1383709.0,1,1424330.0
Indiana,2021,10,1349743.0,1,1385165.0
Indiana,2021,11,1265079.0,1,1354159.0
Indiana,2021,12,1063030.0,1,1400159.0
Indiana,2022,1,1155501.0,1,1370179.0
Indiana,2022,2,1154581.0,1,1289481.0
Indiana,2022,3,1319701.0,1,1455592.0
Indiana,2022,4,1308476.0,1,1386066.0
Indiana,2022,5,1050241.0,1,1315975.0
Indiana,2022,6,1018913.0,1,1313687.0
Indiana,2022,7,988343.0,1,1295316.0
Indiana,2022,8,1406760.0,1,1408183.0
Indiana,2022,9,1595540.0,1,1350078.0
Indiana,2022,10,1544596.0,1,1362245.0
Indiana,2022,11,1430200.0,1,1326605.0
Indiana,2022,12,1148181.0,1,1318446.0
Indiana,2023,1,1519314.0,1,1355284.0
Indiana,2023,2,1591547.0,1,1274468.0
Indiana,2023,3,1581205.0,1,1412877.0
Indiana,2023,4,1556603.0,1,1323765.0
Indiana,2023,5,1304379.0,1,1339302.0
Indiana,2023,6,1171391.0,1,1263158.0
Indiana,2023,7,1126692.0,1,1244137.0
Indiana,2023,8,1655932.0,1,1365395.0
Indiana,2023,9,1801892.0,1,1336359.0
Indiana,2023,10,1823914.0,1,1395173.0
Indiana,2023,11,1643682.0,1,1358421.0
Indiana,2023,12,1312728.0,1,1318583.0
Indiana,2024,1,1628245.0,1,1380045.0
Indiana,2024,2,1766361.0,1,1331922.0
Indiana,2024,3,1620939.0,1,1374550.0
Indiana,2024,4,1729378.0,1,1398176.0
Indiana,2024,5,1331242.0,1,1346135.0
Indiana,2024,6,1181956.0,1,1294477.0
Indiana,2024,7,1222916.0,1,1379564.0
Indiana,2024,8,1600074.0,1,1423708.0
Indiana,2024,9,1778802.0,1,1357075.0
Indiana,2024,10,1830313.0,1,1433018.0
Indiana,2024,11,1477748.0,1,1290054.0
Indiana,2024,12,1240795.0,1,1299996.0
Indiana,2025,1,1370436.0,1,1348659.0
Indiana,2025,2,1509334.0,1,1270091.0
Indiana,2025,3,1455783.0,1,1368596.0
Indiana,2025,4,1574620.0,1,1398557.0
Indiana,2025,5,1193317.0,1,1342512.0
Indiana,2025,6,1015975.0,1,1276445.0
Indiana,2025,7,1061404.0,1,1326507.0
Indiana,2025,8,1292051.0,1,1327020.0
Indiana,2025,9,1494344.0,1,1346887.0
Indiana,2025,10,1509299.0,1,1411929.0
Indiana,2025,11,1188468.0,1,1257595.0
Indiana,2025,12,1139889.0,1,1342867.0
Iowa,2002,1,839427.0,0,559995.0
Iowa,2002,2,976393.0,0,512879.0
Iowa,2002,3,891487.0,0,545112.0
Iowa,2002,4,1009993.0,0,381681.0
Iowa,2002,5,819902.0,0,380012.0
Iowa,2002,6,620394.0,0,360935.0
Iowa,2002,7,629326.0,0,378193.0
Iowa,2002,8,860454.0,0,391767.0
Iowa,2002,9,1021557.0,0,357683.0
Iowa,2002,10,1150717.0,0,414389.0
Iowa,2002,11,952909.0,0,374929.0
Iowa,2002,12,831331.0,0,528055.0
Iowa,2003,1,1333614.0,0,491313.0
Iowa,2003,2,1615681.0,0,462677.0
Iowa,2003,3,1382730.0,0,480727.0
Iowa,2003,4,1566808.0,0,508730.0
Iowa,2003,5,1011422.0,0,470115.0
Iowa,2003,6,750199.0,0,446847.0
Iowa,2003,7,736700.0,0,513473.0
Iowa,2003,8,1089160.0,0,543853.0
Iowa,2003,9,1648143.0,0,561415.0
Iowa,2003,10,1754344.0,0,608814.0
Iowa,2003,11,1300917.0,0,503017.0
Iowa,2003,12,1224201.0,0,546526.0
Iowa,2004,1,1294966.0,0,540682.0
Iowa,2004,2,1570380.0,0,491451.0
Iowa,2004,3,1432042.0,0,535657.0
Iowa,2004,4,1467201.0,0,532572.0
Iowa,2004,5,877524.0,0,468737.0
Iowa,2004,6,745938.0,0,468349.0
Iowa,2004,7,551344.0,0,408606.0
Iowa,2004,8,903218.0,0,446622.0
Iowa,2004,9,1112391.0,0,447847.0
Iowa,2004,10,1128187.0,0,459298.0
Iowa,2004,11,973987.0,0,425783.0
Iowa,2004,12,812808.0,0,438568.0
Iowa,2005,1,1318549.0,0,550354.0
Iowa,2005,2,1583291.0,0,546504.0
Iowa,2005,3,1491693.0,0,602047.0
Iowa,2005,4,1459272.0,0,554365.0
Iowa,2005,5,946266.0,0,443783.0
Iowa,2005,6,815084.0,0,505558.0
Iowa,2005,7,712563.0,0,475247.0
Iowa,2005,8,1361974.0,0,526867.0
Iowa,2005,9,1592513.0,0,546903.0
Iowa,2005,10,1181129.0,0,492721.0
Iowa,2005,11,1057741.0,0,479430.0
Iowa,2005,12,891972.0,0,476084.0
Iowa,2006,1,1504029.0,0,630534.0
Iowa,2006,2,1668472.0,0,623887.0
Iowa,2006,3,1644840.0,0,690565.0
Iowa,2006,4,1545651.0,0,632900.0
Iowa,2006,5,1301935.0,0,638013.0
Iowa,2006,6,939944.0,0,612260.0
Iowa,2006,7,918247.0,0,578841.0
Iowa,2006,8,1643935.0,0,710884.0
Iowa,2006,9,1737330.0,0,644253.0
Iowa,2006,10,1824967.0,0,681480.0
Iowa,2006,11,1581272.0,0,638237.0
Iowa,2006,12,1173517.0,0,588064.0
Iowa,2007,1,1651454.0,0,694462.0
Iowa,2007,2,1752779.0,0,656792.0
Iowa,2007,3,1656173.0,0,709721.0
Iowa,2007,4,1698683.0,0,683146.0
Iowa,2007,5,1211691.0,0,668589.0
Iowa,2007,6,995437.0,0,639971.0
Iowa,2007,7,911946.0,0,621889.0
Iowa,2007,8,1590660.0,0,747485.0
Iowa,2007,9,1749714.0,0,644262.0
Iowa,2007,10,2043115.0,0,747899.0
Iowa,2007,11,1697413.0,0,667863.0
Iowa,2007,12,1322466.0,0,607967.0
Iowa,2008,1,1632324.0,0,709370.0
Iowa,2008,2,2011563.0,0,714546.0
Iowa,2008,3,1733209.0,0,715672.0
Iowa,2008,4,1965393.0,0,744830.0
Iowa,2008,5,1371526.0,0,695327.0
Iowa,2008,6,1017306.0,0,637299.0
Iowa,2008,7,1113100.0,0,671569.0
Iowa,2008,8,1566802.0,0,686330.0
Iowa,2008,9,2090258.0,0,748902.0
Iowa,2008,10,2248768.0,0,808575.0
Iowa,2008,11,1683617.0,0,678766.0
Iowa,2008,12,1624933.0,0,732976.0
Iowa,2009,1,1719764.0,0,725633.0
Iowa,2009,2,1996023.0,0,723941.0
Iowa,2009,3,1821518.0,0,758103.0
Iowa,2009,4,1982376.0,0,770315.0
Iowa,2009,5,1376050.0,0,696988.0
Iowa,2009,6,1120502.0,0,697183.0
Iowa,2009,7,1094562.0,0,714516.0
Iowa,2009,8,1567373.0,0,787893.0
Iowa,2009,9,2037086.0,0,751100.0
Iowa,2009,10,2153399.0,0,794942.0
Iowa,2009,11,1726441.0,0,694076.0
Iowa,2009,12,1488875.0,0,788228.0
Iowa,2010,1,1662629.0,0,691237.0
Iowa,2010,2,2073708.0,0,717314.0
Iowa,2010,3,1927645.0,0,786306.0
Iowa,2010,4,1919403.0,0,764678.0
Iowa,2010,5,1239164.0,0,661592.0
Iowa,2010,6,1098642.0,0,670922.0
Iowa,2010,7,1018528.0,0,676246.0
Iowa,2010,8,1592709.0,0,708007.0
Iowa,2010,9,2083412.0,0,736965.0
Iowa,2010,10,2052418.0,0,758380.0
Iowa,2010,11,1825093.0,0,708342.0
Iowa,2010,12,1516593.0,0,689670.0
Iowa,2011,1,1773899.0,0,696062.0
Iowa,2011,2,1980091.0,0,702374.0
Iowa,2011,3,1957641.0,0,775546.0
Iowa,2011,4,2004186.0,0,744784.0
Iowa,2011,5,1338779.0,0,676674.0
Iowa,2011,6,1143902.0,0,679957.0
Iowa,2011,7,1042213.0,0,652225.0
Iowa,2011,8,1879952.0,0,752906.0
Iowa,2011,9,2181880.0,0,738084.0
Iowa,2011,10,2220591.0,0,752327.0
Iowa,2011,11,1974691.0,0,708694.0
Iowa,2011,12,1581436.0,0,705536.0
Iowa,2012,1,1846846.0,0,658979.0
Iowa,2012,2,2211835.0,0,679281.0
Iowa,2012,3,1864384.0,0,706052.0
Iowa,2012,4,1979802.0,0,686667.0
Iowa,2012,5,1444521.0,0,658150.0
Iowa,2012,6,1068837.0,0,625380.0
Iowa,2012,7,1013515.0,0,637662.0
Iowa,2012,8,1923291.0,0,745037.0
Iowa,2012,9,2041443.0,0,678911.0
Iowa,2012,10,2374735.0,0,752270.0
Iowa,2012,11,1907665.0,0,684438.0
Iowa,2012,12,1338994.0,0,631591.0
Iowa,2013,1,1627726.0,0,616460.0
Iowa,2013,2,2043635.0,0,598650.0
Iowa,2013,3,1780705.0,0,621635.0
Iowa,2013,4,2087005.0,0,656815.0
Iowa,2013,5,1372376.0,0,599110.0
Iowa,2013,6,942496.0,0,532575.0
Iowa,2013,7,923790.0,0,540073.0
Iowa,2013,8,1551520.0,0,625546.0
Iowa,2013,9,2090668.0,0,594948.0
Iowa,2013,10,2311057.0,0,668442.0
Iowa,2013,11,1801202.0,0,571339.0
Iowa,2013,12,1594651.0,0,580283.0
Iowa,2014,1,1684239.0,0,602126.0
Iowa,2014,2,2132968.0,0,588808.0
Iowa,2014,3,1854231.0,0,606722.0
Iowa,2014,4,2125361.0,0,637692.0
Iowa,2014,5,1429668.0,0,583432.0
Iowa,2014,6,957268.0,0,542016.0
Iowa,2014,7,947630.0,0,557886.0
Iowa,2014,8,1582826.0,0,620162.0
Iowa,2014,9,2193260.0,0,629441.0
Iowa,2014,10,2361998.0,0,680568.0
Iowa,2014,11,1774482.0,0,564612.0
Iowa,2014,12,1681757.0,0,610635.0
Iowa,2015,1,1705201.0,0,608041.0
Iowa,2015,2,2174259.0,0,605805.0
Iowa,2015,3,1903898.0,0,642543.0
Iowa,2015,4,2073738.0,0,659335.0
Iowa,2015,5,1218638.0,0,572849.0
Iowa,2015,6,963172.0,0,578790.0
Iowa,2015,7,932610.0,0,579859.0
Iowa,2015,8,1616541.0,0,639970.0
Iowa,2015,9,2223212.0,0,642485.0
Iowa,2015,10,2295253.0,0,674860.0
Iowa,2015,11,1784443.0,0,582856.0
Iowa,2015,12,1567006.0,0,627390.0
Iowa,2016,1,1685637.0,0,593202.0
Iowa,2016,2,2161538.0,0,636243.0
Iowa,2016,3,1877193.0,0,670082.0
Iowa,2016,4,1985244.0,0,653403.0
Iowa,2016,5,1204237.0,0,606160.0
Iowa,2016,6,912660.0,0,578796.0
Iowa,2016,7,792100.0,0,541467.0
Iowa,2016,8,1681503.0,0,691405.0
Iowa,2016,9,2044499.0,0,618036.0
Iowa,2016,10,2064157.0,0,657652.0
Iowa,2016,11,1739856.0,0,622901.0
Iowa,2016,12,1379895.0,0,615424.0
Iowa,2017,1,1728494.0,0,622773.0
Iowa,2017,2,1972598.0,0,610491.0
Iowa,2017,3,1837193.0,0,673592.0
Iowa,2017,4,1776643.0,0,626327.0
Iowa,2017,5,1138944.0,0,596204.0
Iowa,2017,6,872972.0,0,580793.0
Iowa,2017,7,779823.0,0,543441.0
Iowa,2017,8,1666633.0,0,707725.0
Iowa,2017,9,1915202.0,0,630893.0
Iowa,2017,10,2062946.0,0,679899.0
Iowa,2017,11,1742253.0,0,625701.0
Iowa,2017,12,1249345.0,0,587775.0
Iowa,2018,1,1720415.0,0,646038.0
Iowa,2018,2,1907673.0,0,620625.0
Iowa,2018,3,1678602.0,0,664434.0
Iowa,2018,4,1789329.0,0,654711.0
Iowa,2018,5,1151196.0,0,624666.0
Iowa,2018,6,846515.0,0,580725.0
Iowa,2018,7,788825.0,0,571317.0
Iowa,2018,8,1663946.0,0,729197.0
Iowa,2018,9,1777842.0,0,619499.0
Iowa,2018,10,2066024.0,0,725004.0
Iowa,2018,11,1700628.0,0,645085.0
Iowa,2018,12,1155377.0,0,599867.0
Iowa,2019,1,1377153.0,0,654076.0
Iowa,2019,2,1859944.0,0,634706.0
Iowa,2019,3,1597079.0,0,649264.0
Iowa,2019,4,1789729.0,0,684951.0
Iowa,2019,5,1091865.0,0,648438.0
Iowa,2019,6,792487.0,0,574427.0
Iowa,2019,7,793041.0,0,610394.0
Iowa,2019,8,1365691.0,0,703259.0
Iowa,2019,9,1764987.0,0,631742.0
Iowa,2019,10,2018172.0,0,716102.0
Iowa,2019,11,1569397.0,0,621664.0
Iowa,2019,12,1386240.0,0,624250.0
Iowa,2020,1,1452943.0,0,654144.0
Iowa,2020,2,1825823.0,0,643613.0
Iowa,2020,3,1021684.0,0,619039.0
Iowa,2020,4,239730.0,1,430023.0
Iowa,2020,5,257721.0,1,414888.0
Iowa,2020,6,358184.0,1,505224.0
Iowa,2020,7,359596.0,1,539494.0
Iowa,2020,8,547323.0,1,568312.0
Iowa,2020,9,653232.0,1,628983.0
Iowa,2020,10,690856.0,1,665963.0
Iowa,2020,11,532590.0,1,577833.0
Iowa,2020,12,382092.0,1,582396.0
Iowa,2021,1,465950.0,1,565420.0
Iowa,2021,2,682854.0,1,600913.0
Iowa,2021,3,790916.0,1,689328.0
Iowa,2021,4,720741.0,1,663882.0
Iowa,2021,5,499938.0,1,586085.0
Iowa,2021,6,462768.0,1,592176.0
Iowa,2021,7,461090.0,1,586411.0
Iowa,2021,8,929486.0,1,676397.0
Iowa,2021,9,1180450.0,1,640019.0
Iowa,2021,10,1124014.0,1,652461.0
Iowa,2021,11,978186.0,1,611015.0
Iowa,2021,12,755540.0,1,626522.0
Iowa,2022,1,807040.0,1,603509.0
Iowa,2022,2,1116379.0,1,603111.0
Iowa,2022,3,1058337.0,1,671014.0
Iowa,2022,4,1109970.0,1,642857.0
Iowa,2022,5,805679.0,1,607356.0
Iowa,2022,6,564453.0,1,576562.0
Iowa,2022,7,524483.0,1,534608.0
Iowa,2022,8,1180244.0,1,671176.0
Iowa,2022,9,1338531.0,1,606727.0
Iowa,2022,10,1343750.0,1,622734.0
Iowa,2022,11,1147467.0,1,591175.0
Iowa,2022,12,852664.0,1,609364.0
Iowa,2023,1,1030419.0,1,605543.0
Iowa,2023,2,1273181.0,1,592850.0
Iowa,2023,3,1228220.0,1,660191.0
Iowa,2023,4,1227400.0,1,618827.0
Iowa,2023,5,905006.0,1,620900.0
Iowa,2023,6,635472.0,1,587890.0
Iowa,2023,7,591400.0,1,546838.0
Iowa,2023,8,1368730.0,1,693270.0
Iowa,2023,9,1475228.0,1,616136.0
Iowa,2023,10,1554612.0,1,661900.0
Iowa,2023,11,1289932.0,1,605755.0
Iowa,2023,12,928568.0,1,582596.0
Iowa,2024,1,1140327.0,1,624295.0
Iowa,2024,2,1529697.0,1,640062.0
Iowa,2024,3,1262701.0,1,636426.0
Iowa,2024,4,1484610.0,1,669154.0
Iowa,2024,5,977957.0,1,615214.0
Iowa,2024,6,644009.0,1,534002.0
Iowa,2024,7,709087.0,1,618705.0
Iowa,2024,8,1350748.0,1,726517.0
Iowa,2024,9,1628746.0,1,672895.0
Iowa,2024,10,1825792.0,1,756198.0
Iowa,2024,11,1400233.0,1,652156.0
Iowa,2024,12,1224422.0,1,644612.0
Iowa,2025,1,1177819.0,1,668540.0
Iowa,2025,2,1582134.0,1,661104.0
Iowa,2025,3,1345725.0,1,686588.0
Iowa,2025,4,1638598.0,1,724741.0
Iowa,2025,5,1152579.0,1,677647.0
Iowa,2025,6,751106.0,1,609118.0
Iowa,2025,7,738164.0,1,622092.0
Iowa,2025,8,1346502.0,1,699020.0
Iowa,2025,9,1730642.0,1,694020.0
Iowa,2025,10,1799208.0,1,752066.0
Iowa,2025,11,1343323.0,1,623063.0
Iowa,2025,12,1245855.0,1,670092.0
Kansas,2002,1,280577.0,0,319207.0
Kansas,2002,2,302314.0,0,286249.0
Kansas,2002,3,314671.0,0,307765.0
Kansas,2002,4,318396.0,0,313030.0
Kansas,2002,5,296590.0,0,313032.0
Kansas,2002,6,292419.0,0,297518.0
Kansas,2002,7,263854.0,0,318826.0
Kansas,2002,8,316998.0,0,316486.0
Kansas,2002,9,304660.0,0,289835.0
Kansas,2002,10,181217.0,0,186882.0
Kansas,2002,11,146328.0,0,166941.0
Kansas,2002,12,142083.0,0,179523.0
Kansas,2003,1,308051.0,0,307924.0
Kansas,2003,2,288644.0,0,284388.0
Kansas,2003,3,303053.0,0,309286.0
Kansas,2003,4,317772.0,0,301289.0
Kansas,2003,5,301160.0,0,291082.0
Kansas,2003,6,287678.0,0,287037.0
Kansas,2003,7,308519.0,0,302431.0
Kansas,2003,8,303084.0,0,291033.0
Kansas,2003,9,313190.0,0,288240.0
Kansas,2003,10,347370.0,0,308917.0
Kansas,2003,11,290129.0,0,269007.0
Kansas,2003,12,310730.0,0,295324.0
Kansas,2004,1,148100.0,0,174978.0
Kansas,2004,2,142733.0,0,165284.0
Kansas,2004,3,163651.0,0,183826.0
Kansas,2004,4,160801.0,0,179007.0
Kansas,2004,5,141499.0,0,166932.0
Kansas,2004,6,144918.0,0,176901.0
Kansas,2004,7,142930.0,0,173726.0
Kansas,2004,8,156558.0,0,175790.0
Kansas,2004,9,172120.0,0,172580.0
Kansas,2004,10,176867.0,0,179381.0
Kansas,2004,11,164080.0,0,172661.0
Kansas,2004,12,166737.0,0,178354.0
Kansas,2005,1,47779.0,0,102254.0
Kansas,2005,2,50798.0,0,97594.0
Kansas,2005,3,56639.0,0,111903.0
Kansas,2005,4,52374.0,0,103805.0
Kansas,2005,5,49437.0,0,112693.0
Kansas,2005,6,52199.0,0,112985.0
Kansas,2005,7,49610.0,0,106976.0
Kansas,2005,8,58814.0,0,119255.0
Kansas,2005,9,62353.0,0,109959.0
Kansas,2005,10,73549.0,0,113717.0
Kansas,2005,11,59726.0,0,110800.0
Kansas,2005,12,56998.0,0,116436.0
Kansas,2006,1,180641.0,0,189245.0
Kansas,2006,2,169534.0,0,179557.0
Kansas,2006,3,189710.0,0,202087.0
Kansas,2006,4,182800.0,0,182411.0
Kansas,2006,5,188771.0,0,189133.0
Kansas,2006,6,176538.0,0,189143.0
Kansas,2006,7,173498.0,0,176425.0
Kansas,2006,8,207655.0,0,195609.0
Kansas,2006,9,196217.0,0,178583.0
Kansas,2006,10,210165.0,0,195452.0
Kansas,2006,11,189730.0,0,185904.0
Kansas,2006,12,190234.0,0,181740.0
Kansas,2007,1,365204.0,0,354332.0
Kansas,2007,2,370724.0,0,333583.0
Kansas,2007,3,399403.0,0,369765.0
Kansas,2007,4,386340.0,0,342254.0
Kansas,2007,5,380109.0,0,361096.0
Kansas,2007,6,364014.0,0,357011.0
Kansas,2007,7,387357.0,0,351699.0
Kansas,2007,8,417896.0,0,380098.0
Kansas,2007,9,391209.0,0,345366.0
Kansas,2007,10,452684.0,0,391798.0
Kansas,2007,11,412775.0,0,362312.0
Kansas,2007,12,347432.0,0,319713.0
Kansas,2008,1,415278.0,0,348847.0
Kansas,2008,2,420542.0,0,339199.0
Kansas,2008,3,422161.0,0,349705.0
Kansas,2008,4,466596.0,0,354799.0
Kansas,2008,5,421409.0,0,345699.0
Kansas,2008,6,405884.0,0,330167.0
Kansas,2008,7,426483.0,0,348493.0
Kansas,2008,8,462289.0,0,351474.0
Kansas,2008,9,510154.0,0,356251.0
Kansas,2008,10,526762.0,0,372369.0
Kansas,2008,11,422118.0,0,321512.0
Kansas,2008,12,402412.0,0,364975.0
Kansas,2009,1,419602.0,0,344070.0
Kansas,2009,2,422068.0,0,330232.0
Kansas,2009,3,406563.0,0,355901.0
Kansas,2009,4,426138.0,0,358524.0
Kansas,2009,5,362853.0,0,331436.0
Kansas,2009,6,360907.0,0,370523.0
Kansas,2009,7,357467.0,0,362734.0
Kansas,2009,8,403083.0,0,370608.0
Kansas,2009,9,461672.0,0,362330.0
Kansas,2009,10,462225.0,0,380514.0
Kansas,2009,11,408009.0,0,341341.0
Kansas,2009,12,382086.0,0,366130.0
Kansas,2010,1,522838.0,0,382353.0
Kansas,2010,2,672487.0,0,398875.0
Kansas,2010,3,646426.0,0,437890.0
Kansas,2010,4,668867.0,0,432809.0
Kansas,2010,5,411894.0,0,387135.0
Kansas,2010,6,362005.0,0,395573.0
Kansas,2010,7,355008.0,0,403773.0
Kansas,2010,8,540441.0,0,415484.0
Kansas,2010,9,720660.0,0,438755.0
Kansas,2010,10,682542.0,0,419377.0
Kansas,2010,11,658725.0,0,408561.0
Kansas,2010,12,512173.0,0,409897.0
Kansas,2011,1,465093.0,0,378555.0
Kansas,2011,2,630068.0,0,385655.0
Kansas,2011,3,665757.0,0,427928.0
Kansas,2011,4,682311.0,0,417590.0
Kansas,2011,5,532839.0,0,393553.0
Kansas,2011,6,383669.0,0,388106.0
Kansas,2011,7,353052.0,0,364042.0
Kansas,2011,8,530594.0,0,412371.0
Kansas,2011,9,728733.0,0,425027.0
Kansas,2011,10,658569.0,0,414025.0
Kansas,2011,11,635575.0,0,401907.0
Kansas,2011,12,477793.0,0,392436.0
Kansas,2012,1,515070.0,0,358951.0
Kansas,2012,2,660379.0,0,383546.0
Kansas,2012,3,571004.0,0,402964.0
Kansas,2012,4,609564.0,0,388637.0
Kansas,2012,5,419581.0,0,374289.0
Kansas,2012,6,345329.0,0,347704.0
Kansas,2012,7,323583.0,0,338977.0
Kansas,2012,8,527678.0,0,390218.0
Kansas,2012,9,639773.0,0,375305.0
Kansas,2012,10,702243.0,0,425552.0
Kansas,2012,11,628592.0,0,391705.0
Kansas,2012,12,415339.0,0,354261.0
Kansas,2013,1,470560.0,0,343849.0
Kansas,2013,2,567228.0,0,331000.0
Kansas,2013,3,556191.0,0,354433.0
Kansas,2013,4,655624.0,0,380221.0
Kansas,2013,5,471402.0,0,354315.0
Kansas,2013,6,347285.0,0,302676.0
Kansas,2013,7,327604.0,0,326031.0
Kansas,2013,8,445769.0,0,345887.0
Kansas,2013,9,668922.0,0,350852.0
Kansas,2013,10,707014.0,0,389827.0
Kansas,2013,11,602573.0,0,350844.0
Kansas,2013,12,496547.0,0,341989.0
Kansas,2014,1,494919.0,0,339584.0
Kansas,2014,2,588402.0,0,328232.0
Kansas,2014,3,560422.0,0,356796.0
Kansas,2014,4,649566.0,0,393321.0
Kansas,2014,5,442287.0,0,359028.0
Kansas,2014,6,323725.0,0,321736.0
Kansas,2014,7,366889.0,0,333252.0
Kansas,2014,8,458739.0,0,339578.0
Kansas,2014,9,719193.0,0,390205.0
Kansas,2014,10,701411.0,0,407509.0
Kansas,2014,11,615059.0,0,336914.0
Kansas,2014,12,526020.0,0,368498.0
Kansas,2015,1,472443.0,0,342561.0
Kansas,2015,2,621495.0,0,356689.0
Kansas,2015,3,577877.0,0,379562.0
Kansas,2015,4,638112.0,0,396105.0
Kansas,2015,5,415373.0,0,349855.0
Kansas,2015,6,374811.0,0,350796.0
Kansas,2015,7,344669.0,0,343833.0
Kansas,2015,8,438434.0,0,357920.0
Kansas,2015,9,682926.0,0,388983.0
Kansas,2015,10,654493.0,0,405895.0
Kansas,2015,11,567934.0,0,359457.0
Kansas,2015,12,509464.0,0,374389.0
Kansas,2016,1,481753.0,0,345692.0
Kansas,2016,2,684467.0,0,388450.0
Kansas,2016,3,605125.0,0,420309.0
Kansas,2016,4,586738.0,0,396797.0
Kansas,2016,5,352672.0,0,361194.0
Kansas,2016,6,286383.0,0,350343.0
Kansas,2016,7,273863.0,0,347124.0
Kansas,2016,8,463025.0,0,402807.0
