State,Year,Month,Ridership_UPT,PostCOVID
GA,2010,3,8389308.0,0
GA,2010,4,8240947.0,0
GA,2010,5,7188844.0,0
GA,2010,6,7778557.0,0
GA,2010,7,8067220.0,0
GA,2010,8,8319146.0,0
GA,2010,9,8408536.0,0
GA,2010,10,8078004.0,0
GA,2010,11,7320971.0,0
GA,2010,12,6533413.0,0
GA,2011,1,5847721.0,0
GA,2011,2,7209256.0,0
GA,2011,3,7973254.0,0
GA,2011,4,7795913.0,0
GA,2011,5,7492901.0,0
GA,2011,6,7654944.0,0
GA,2011,7,7123296.0,0
GA,2011,8,8503178.0,0
GA,2011,9,8637733.0,0
GA,2011,10,8227690.0,0
GA,2011,11,7344683.0,0
GA,2011,12,6700875.0,0
GA,2012,1,7424147.0,0
GA,2012,2,7560786.0,0
GA,2012,3,7487492.0,0
GA,2012,4,7439223.0,0
GA,2012,5,6688982.0,0
GA,2012,6,6768622.0,0
GA,2012,7,6815189.0,0
GA,2012,8,7804864.0,0
GA,2012,9,7433468.0,0
GA,2012,10,8021487.0,0
GA,2012,11,7020634.0,0
GA,2012,12,5968351.0,0
GA,2013,1,7383965.0,0
GA,2013,2,6856433.0,0
GA,2013,3,7034195.0,0
GA,2013,4,7642985.0,0
GA,2013,5,6459581.0,0
GA,2013,6,6469444.0,0
GA,2013,7,6760311.0,0
GA,2013,8,7622414.0,0
GA,2013,9,7380738.0,0
GA,2013,10,8013423.0,0
GA,2013,11,6751113.0,0
GA,2013,12,6061559.0,0
GA,2014,1,6025105.0,0
GA,2014,2,6225590.0,0
GA,2014,3,7119812.0,0
GA,2014,4,7327887.0,0
GA,2014,5,6593313.0,0
GA,2014,6,6789828.0,0
GA,2014,7,7366792.0,0
GA,2014,8,7798093.0,0
GA,2014,9,7946682.0,0
GA,2014,10,8387428.0,0
GA,2014,11,6734364.0,0
GA,2014,12,6723714.0,0
GA,2015,1,6999667.0,0
GA,2015,2,6474050.0,0
GA,2015,3,7117841.0,0
GA,2015,4,7626854.0,0
GA,2015,5,6233696.0,0
GA,2015,6,6556981.0,0
GA,2015,7,7118846.0,0
GA,2015,8,7135525.0,0
GA,2015,9,7718550.0,0
GA,2015,10,7673747.0,0
GA,2015,11,7008884.0,0
GA,2015,12,6262638.0,0
GA,2016,1,6107424.0,0
GA,2016,2,6297681.0,0
GA,2016,3,6603766.0,0
GA,2016,4,6424045.0,0
GA,2016,5,5882813.0,0
GA,2016,6,5723892.0,0
GA,2016,7,5661550.0,0
GA,2016,8,6795597.0,0
GA,2016,9,6885931.0,0
GA,2016,10,6859246.0,0
GA,2016,11,6245355.0,0
GA,2016,12,5566820.0,0
GA,2017,1,6091152.0,0
GA,2017,2,5890192.0,0
GA,2017,3,6525801.0,0
GA,2017,4,6202839.0,0
GA,2017,5,5521144.0,0
GA,2017,6,5541134.0,0
GA,2017,7,5360367.0,0
GA,2017,8,6630803.0,0
GA,2017,9,6298418.0,0
GA,2017,10,6943164.0,0
GA,2017,11,6302285.0,0
GA,2017,12,5145346.0,0
GA,2018,1,5477534.0,0
GA,2018,2,5854183.0,0
GA,2018,3,6093070.0,0
GA,2018,4,6077787.0,0
GA,2018,5,5101242.0,0
GA,2018,6,5000944.0,0
GA,2018,7,4839931.0,0
GA,2018,8,6105739.0,0
GA,2018,9,5236239.0,0
GA,2018,10,7179730.0,0
GA,2018,11,5241228.0,0
GA,2018,12,5728318.0,0
GA,2019,1,5562428.0,0
GA,2019,2,5474793.0,0
GA,2019,3,6081114.0,0
GA,2019,4,5951048.0,0
GA,2019,5,4737796.0,0
GA,2019,6,5466698.0,0
GA,2019,7,5225380.0,0
GA,2019,8,6191976.0,0
GA,2019,9,5576271.0,0
GA,2019,10,6859424.0,0
GA,2019,11,5846287.0,0
GA,2019,12,4734021.0,0
GA,2020,1,5705691.0,1
GA,2020,2,5127840.0,1
GA,2020,3,3934019.0,1
GA,2020,4,2562694.0,1
GA,2020,5,2560088.0,1
GA,2020,6,2969446.0,1
GA,2020,7,3176892.0,1
GA,2020,8,3444608.0,1
GA,2020,9,2891238.0,1
GA,2020,10,2833643.0,1
GA,2020,11,2607715.0,1
GA,2020,12,2446676.0,1
GA,2021,1,2475312.0,1
GA,2021,2,2470136.0,1
GA,2021,3,2744420.0,1
GA,2021,4,2726970.0,1
GA,2021,5,2752506.0,1
GA,2021,6,2740745.0,1
GA,2021,7,2362266.0,1
GA,2021,8,2857792.0,1
GA,2021,9,2819279.0,1
GA,2021,10,2819579.0,1
GA,2021,11,2859386.0,1
GA,2021,12,2552259.0,1
GA,2022,1,2496939.0,1
GA,2022,2,2572672.0,1
GA,2022,3,2858666.0,1
GA,2022,4,2919613.0,1
GA,2022,5,2696000.0,1
GA,2022,6,2753420.0,1
GA,2022,7,2776340.0,1
GA,2022,8,3362245.0,1
GA,2022,9,3480105.0,1
GA,2022,10,3459176.0,1
GA,2022,11,3244827.0,1
GA,2022,12,2996872.0,1
GA,2023,1,3272879.0,1
GA,2023,2,3217844.0,1
GA,2023,3,3556228.0,1
GA,2023,4,3398190.0,1
GA,2023,5,3322694.0,1
GA,2023,6,3142379.0,1
GA,2023,7,3073734.0,1
GA,2023,8,3716049.0,1
GA,2023,9,3699156.0,1
GA,2023,10,3813187.0,1
GA,2023,11,3440592.0,1
GA,2023,12,3158016.0,1
GA,2024,1,3386117.0,1
GA,2024,2,3576275.0,1
GA,2024,3,3644700.0,1
GA,2024,4,4022161.0,1
GA,2024,5,3726481.0,1
GA,2024,6,3285380.0,1
GA,2024,7,3638157.0,1
GA,2024,8,4266329.0,1
GA,2024,9,4009872.0,1
GA,2024,10,4535347.0,1
GA,2024,11,3871905.0,1
GA,2024,12,3460441.0,1
GA,2025,1,3228634.0,1
GA,2025,2,3598477.0,1
GA,2025,3,3696610.0,1
GA,2025,4,3938604.0,1
GA,2025,5,3597984.0,1
GA,2025,6,3466379.0,1
GA,2025,7,3540713.0,1
GA,2025,8,3998645.0,1
GA,2025,9,4104264.0,1
GA,2025,10,4341727.0,1
GA,2025,11,3634310.0,1
GA,2025,12,3191492.0,1
HI,2002,1,6246854.0,0
HI,2002,2,5656054.0,0
HI,2002,3,6056770.0,0
HI,2002,4,6222104.0,0
HI,2002,5,6341896.0,0
HI,2002,6,5916308.0,0
HI,2002,7,5872326.0,0
HI,2002,8,5967618.0,0
HI,2002,9,5803453.0,0
HI,2002,10,6097211.0,0
HI,2002,11,5548553.0,0
HI,2002,12,5739930.0,0
HI,2003,1,5742412.0,0
HI,2003,2,5392740.0,0
HI,2003,3,5750041.0,0
HI,2003,4,5639077.0,0
HI,2003,5,5608246.0,0
HI,2003,6,5279798.0,0
HI,2003,7,5618084.0,0
HI,2003,8,4450698.0,0
HI,2003,9,382220.0,0
HI,2003,10,5229076.0,0
HI,2003,11,4731058.0,0
HI,2003,12,5156501.0,0
HI,2004,1,5096785.0,0
HI,2004,2,5082027.0,0
HI,2004,3,5309490.0,0
HI,2004,4,5047849.0,0
HI,2004,5,4999089.0,0
HI,2004,6,5011581.0,0
HI,2004,7,5219992.0,0
HI,2004,8,5310193.0,0
HI,2004,9,5376821.0,0
HI,2004,10,5427955.0,0
HI,2004,11,5181592.0,0
HI,2004,12,5205438.0,0
HI,2005,1,5318171.0,0
HI,2005,2,5136468.0,0
HI,2005,3,5412417.0,0
HI,2005,4,5134078.0,0
HI,2005,5,5185567.0,0
HI,2005,6,5034189.0,0
HI,2005,7,5112655.0,0
HI,2005,8,5583277.0,0
HI,2005,9,5619692.0,0
HI,2005,10,5712084.0,0
HI,2005,11,5457044.0,0
HI,2005,12,5503711.0,0
HI,2006,1,5588038.0,0
HI,2006,2,5343583.0,0
HI,2006,3,5493581.0,0
HI,2006,4,5279816.0,0
HI,2006,5,5657637.0,0
HI,2006,6,5384449.0,0
HI,2006,7,5465146.0,0
HI,2006,8,5984474.0,0
HI,2006,9,5810105.0,0
HI,2006,10,5874907.0,0
HI,2006,11,5643222.0,0
HI,2006,12,5600896.0,0
HI,2007,1,5727686.0,0
HI,2007,2,5490856.0,0
HI,2007,3,5766089.0,0
HI,2007,4,5495869.0,0
HI,2007,5,5703013.0,0
HI,2007,6,5341249.0,0
HI,2007,7,5487554.0,0
HI,2007,8,6002190.0,0
HI,2007,9,5721991.0,0
HI,2007,10,6038421.0,0
HI,2007,11,5708747.0,0
HI,2007,12,5472398.0,0
HI,2008,1,5734440.0,0
HI,2008,2,5899169.0,0
HI,2008,3,5916345.0,0
HI,2008,4,5713330.0,0
HI,2008,5,5834684.0,0
HI,2008,6,5418780.0,0
HI,2008,7,5832460.0,0
HI,2008,8,6049290.0,0
HI,2008,9,5955343.0,0
HI,2008,10,6332320.0,0
HI,2008,11,5759612.0,0
HI,2008,12,5829894.0,0
HI,2009,1,5708411.0,0
HI,2009,2,5659604.0,0
HI,2009,3,5942909.0,0
HI,2009,4,5747205.0,0
HI,2009,5,5572836.0,0
HI,2009,6,5520104.0,0
HI,2009,7,5876683.0,0
HI,2009,8,6028407.0,0
HI,2009,9,6029039.0,0
HI,2009,10,6185677.0,0
HI,2009,11,5824487.0,0
HI,2009,12,5927930.0,0
HI,2010,1,5786093.0,0
HI,2010,2,5651881.0,0
HI,2010,3,6080284.0,0
HI,2010,4,5918232.0,0
HI,2010,5,5738620.0,0
HI,2010,6,5612310.0,0
HI,2010,7,5732058.0,0
HI,2010,8,6038230.0,0
HI,2010,9,6167955.0,0
HI,2010,10,6151202.0,0
HI,2010,11,5913180.0,0
HI,2010,12,5827556.0,0
HI,2011,1,5958379.0,0
HI,2011,2,5591679.0,0
HI,2011,3,5921928.0,0
HI,2011,4,5828245.0,0
HI,2011,5,5791838.0,0
HI,2011,6,5567392.0,0
HI,2011,7,5688402.0,0
HI,2011,8,6223518.0,0
HI,2011,9,6195626.0,0
HI,2011,10,6198941.0,0
HI,2011,11,5853315.0,0
HI,2011,12,5781495.0,0
HI,2012,1,6338195.0,0
HI,2012,2,6249065.0,0
HI,2012,3,6252433.0,0
HI,2012,4,6057964.0,0
HI,2012,5,6198997.0,0
HI,2012,6,5640394.0,0
HI,2012,7,5808433.0,0
HI,2012,8,6586178.0,0
HI,2012,9,6185236.0,0
HI,2012,10,6492190.0,0
HI,2012,11,6138324.0,0
HI,2012,12,5896246.0,0
HI,2013,1,6347813.0,0
HI,2013,2,5886762.0,0
HI,2013,3,6065778.0,0
HI,2013,4,6100911.0,0
HI,2013,5,6117566.0,0
HI,2013,6,5531029.0,0
HI,2013,7,5585940.0,0
HI,2013,8,6031386.0,0
HI,2013,9,5799128.0,0
HI,2013,10,6120278.0,0
HI,2013,11,5664749.0,0
HI,2013,12,5792877.0,0
HI,2014,1,5816433.0,0
HI,2014,2,5462001.0,0
HI,2014,3,5787335.0,0
HI,2014,4,5589028.0,0
HI,2014,5,5605895.0,0
HI,2014,6,5225978.0,0
HI,2014,7,5918496.0,0
HI,2014,8,6341272.0,0
HI,2014,9,6298726.0,0
HI,2014,10,6366958.0,0
HI,2014,11,5719502.0,0
HI,2014,12,5919160.0,0
HI,2015,1,5968582.0,0
HI,2015,2,5680647.0,0
HI,2015,3,6033696.0,0
HI,2015,4,5770351.0,0
HI,2015,5,5826568.0,0
HI,2015,6,5632756.0,0
HI,2015,7,5836060.0,0
HI,2015,8,6087048.0,0
HI,2015,9,6031826.0,0
HI,2015,10,6194410.0,0
HI,2015,11,5690264.0,0
HI,2015,12,5926683.0,0
HI,2016,1,5848639.0,0
HI,2016,2,5790920.0,0
HI,2016,3,5854604.0,0
HI,2016,4,5792163.0,0
HI,2016,5,5842653.0,0
HI,2016,6,5424103.0,0
HI,2016,7,5401981.0,0
HI,2016,8,5960972.0,0
HI,2016,9,5772701.0,0
HI,2016,10,5792132.0,0
HI,2016,11,5593923.0,0
HI,2016,12,5596620.0,0
HI,2017,1,5607195.0,0
HI,2017,2,5327307.0,0
HI,2017,3,5806963.0,0
HI,2017,4,5371993.0,0
HI,2017,5,5645457.0,0
HI,2017,6,5277846.0,0
HI,2017,7,5307701.0,0
HI,2017,8,5787144.0,0
HI,2017,9,5634726.0,0
HI,2017,10,5814242.0,0
HI,2017,11,5534997.0,0
HI,2017,12,5284638.0,0
HI,2018,1,5663115.0,0
HI,2018,2,5144868.0,0
HI,2018,3,5553655.0,0
HI,2018,4,5429023.0,0
HI,2018,5,5599509.0,0
HI,2018,6,5095702.0,0
HI,2018,7,5312117.0,0
HI,2018,8,5498564.0,0
HI,2018,9,5257938.0,0
HI,2018,10,5699957.0,0
HI,2018,11,5263701.0,0
HI,2018,12,5608282.0,0
HI,2019,1,5714989.0,0
HI,2019,2,5172999.0,0
HI,2019,3,5307343.0,0
HI,2019,4,5209369.0,0
HI,2019,5,5383025.0,0
HI,2019,6,4758311.0,0
HI,2019,7,5005942.0,0
HI,2019,8,5164411.0,0
HI,2019,9,5118216.0,0
HI,2019,10,5475421.0,0
HI,2019,11,5075922.0,0
HI,2019,12,5073355.0,0
HI,2020,1,5099126.0,1
HI,2020,2,4746719.0,1
HI,2020,3,3572620.0,1
HI,2020,4,1829843.0,1
HI,2020,5,1848186.0,1
HI,2020,6,1867488.0,1
HI,2020,7,2235283.0,1
HI,2020,8,2057976.0,1
HI,2020,9,1925758.0,1
HI,2020,10,2214620.0,1
HI,2020,11,2140421.0,1
HI,2020,12,2389888.0,1
HI,2021,1,2363696.0,1
HI,2021,2,2234447.0,1
HI,2021,3,2589324.0,1
HI,2021,4,2706547.0,1
HI,2021,5,2877611.0,1
HI,2021,6,2912495.0,1
HI,2021,7,2942591.0,1
HI,2021,8,3017608.0,1
HI,2021,9,2871403.0,1
HI,2021,10,2944989.0,1
HI,2021,11,2935019.0,1
HI,2021,12,2883352.0,1
HI,2022,1,2898312.0,1
HI,2022,2,2840358.0,1
HI,2022,3,3215324.0,1
HI,2022,4,3158160.0,1
HI,2022,5,3168889.0,1
HI,2022,6,2960374.0,1
HI,2022,7,3054713.0,1
HI,2022,8,3492324.0,1
HI,2022,9,3516460.0,1
HI,2022,10,3493422.0,1
HI,2022,11,3348646.0,1
HI,2022,12,3324028.0,1
HI,2023,1,3428640.0,1
HI,2023,2,3218572.0,1
HI,2023,3,3513155.0,1
HI,2023,4,3312756.0,1
HI,2023,5,3423760.0,1
HI,2023,6,3142849.0,1
HI,2023,7,3266046.0,1
HI,2023,8,3609574.0,1
HI,2023,9,3638543.0,1
HI,2023,10,3721874.0,1
HI,2023,11,3519474.0,1
HI,2023,12,3489063.0,1
HI,2024,1,3595009.0,1
HI,2024,2,3581290.0,1
HI,2024,3,3512048.0,1
HI,2024,4,3599877.0,1
HI,2024,5,3512901.0,1
HI,2024,6,3178689.0,1
HI,2024,7,3360757.0,1
HI,2024,8,3562720.0,1
HI,2024,9,3616619.0,1
HI,2024,10,3796464.0,1
HI,2024,11,3489393.0,1
HI,2024,12,3441644.0,1
HI,2025,1,3563428.0,1
HI,2025,2,3436390.0,1
HI,2025,3,3544627.0,1
HI,2025,4,3547172.0,1
HI,2025,5,3574115.0,1
HI,2025,6,3152707.0,1
HI,2025,7,3344858.0,1
HI,2025,8,3605070.0,1
HI,2025,9,3869500.0,1
HI,2025,10,3841116.0,1
HI,2025,11,3444327.0,1
HI,2025,12,3679372.0,1
IA,2002,1,839427.0,0
IA,2002,2,976393.0,0
IA,2002,3,891487.0,0
IA,2002,4,1009993.0,0
IA,2002,5,819902.0,0
IA,2002,6,620394.0,0
IA,2002,7,629326.0,0
IA,2002,8,860454.0,0
IA,2002,9,1021557.0,0
IA,2002,10,1150717.0,0
IA,2002,11,952909.0,0
IA,2002,12,831331.0,0
IA,2003,1,1333614.0,0
IA,2003,2,1615681.0,0
IA,2003,3,1382730.0,0
IA,2003,4,1566808.0,0
IA,2003,5,1011422.0,0
IA,2003,6,750199.0,0
IA,2003,7,736700.0,0
IA,2003,8,1089160.0,0
IA,2003,9,1648143.0,0
IA,2003,10,1754344.0,0
IA,2003,11,1300917.0,0
IA,2003,12,1224201.0,0
IA,2004,1,1294966.0,0
IA,2004,2,1570380.0,0
IA,2004,3,1432042.0,0
IA,2004,4,1467201.0,0
IA,2004,5,877524.0,0
IA,2004,6,745938.0,0
IA,2004,7,551344.0,0
IA,2004,8,903218.0,0
IA,2004,9,1112391.0,0
IA,2004,10,1128187.0,0
IA,2004,11,973987.0,0
IA,2004,12,812808.0,0
IA,2005,1,1318549.0,0
IA,2005,2,1583291.0,0
IA,2005,3,1491693.0,0
IA,2005,4,1459272.0,0
IA,2005,5,946266.0,0
IA,2005,6,815084.0,0
IA,2005,7,712563.0,0
IA,2005,8,1361974.0,0
IA,2005,9,1592513.0,0
IA,2005,10,1181129.0,0
IA,2005,11,1057741.0,0
IA,2005,12,891972.0,0
IA,2006,1,1504029.0,0
IA,2006,2,1668472.0,0
IA,2006,3,1644840.0,0
IA,2006,4,1545651.0,0
IA,2006,5,1301935.0,0
IA,2006,6,939944.0,0
IA,2006,7,918247.0,0
IA,2006,8,1643935.0,0
IA,2006,9,1737330.0,0
IA,2006,10,1824967.0,0
IA,2006,11,1581272.0,0
IA,2006,12,1173517.0,0
IA,2007,1,1651454.0,0
IA,2007,2,1752779.0,0
IA,2007,3,1656173.0,0
IA,2007,4,1698683.0,0
IA,2007,5,1211691.0,0
IA,2007,6,995437.0,0
IA,2007,7,911946.0,0
IA,2007,8,1590660.0,0
IA,2007,9,1749714.0,0
IA,2007,10,2043115.0,0
IA,2007,11,1697413.0,0
IA,2007,12,1322466.0,0
IA,2008,1,1632324.0,0
IA,2008,2,2011563.0,0
IA,2008,3,1733209.0,0
IA,2008,4,1965393.0,0
IA,2008,5,1371526.0,0
IA,2008,6,1017306.0,0
IA,2008,7,1113100.0,0
IA,2008,8,1566802.0,0
IA,2008,9,2090258.0,0
IA,2008,10,2248768.0,0
IA,2008,11,1683617.0,0
IA,2008,12,1624933.0,0
IA,2009,1,1719764.0,0
IA,2009,2,1996023.0,0
IA,2009,3,1821518.0,0
IA,2009,4,1982376.0,0
IA,2009,5,1376050.0,0
IA,2009,6,1120502.0,0
IA,2009,7,1094562.0,0
IA,2009,8,1567373.0,0
IA,2009,9,2037086.0,0
IA,2009,10,2153399.0,0
IA,2009,11,1726441.0,0
IA,2009,12,1488875.0,0
IA,2010,1,1662629.0,0
IA,2010,2,2073708.0,0
IA,2010,3,1927645.0,0
IA,2010,4,1919403.0,0
IA,2010,5,1239164.0,0
IA,2010,6,1098642.0,0
IA,2010,7,1018528.0,0
IA,2010,8,1592709.0,0
IA,2010,9,2083412.0,0
IA,2010,10,2052418.0,0
IA,2010,11,1825093.0,0
IA,2010,12,1516593.0,0
IA,2011,1,1773899.0,0
IA,2011,2,1980091.0,0
IA,2011,3,1957641.0,0
IA,2011,4,2004186.0,0
IA,2011,5,1338779.0,0
IA,2011,6,1143902.0,0
IA,2011,7,1042213.0,0
IA,2011,8,1879952.0,0
IA,2011,9,2181880.0,0
IA,2011,10,2220591.0,0
IA,2011,11,1974691.0,0
IA,2011,12,1581436.0,0
IA,2012,1,1846846.0,0
IA,2012,2,2211835.0,0
IA,2012,3,1864384.0,0
IA,2012,4,1979802.0,0
IA,2012,5,1444521.0,0
IA,2012,6,1068837.0,0
IA,2012,7,1013515.0,0
IA,2012,8,1923291.0,0
IA,2012,9,2041443.0,0
IA,2012,10,2374735.0,0
IA,2012,11,1907665.0,0
IA,2012,12,1338994.0,0
IA,2013,1,1627726.0,0
IA,2013,2,2043635.0,0
IA,2013,3,1780705.0,0
IA,2013,4,2087005.0,0
IA,2013,5,1372376.0,0
IA,2013,6,942496.0,0
IA,2013,7,923790.0,0
IA,2013,8,1551520.0,0
IA,2013,9,2090668.0,0
IA,2013,10,2311057.0,0
IA,2013,11,1801202.0,0
IA,2013,12,1594651.0,0
IA,2014,1,1684239.0,0
IA,2014,2,2132968.0,0
IA,2014,3,1854231.0,0
IA,2014,4,2125361.0,0
IA,2014,5,1429668.0,0
IA,2014,6,957268.0,0
IA,2014,7,947630.0,0
IA,2014,8,1582826.0,0
IA,2014,9,2193260.0,0
IA,2014,10,2361998.0,0
IA,2014,11,1774482.0,0
IA,2014,12,1681757.0,0
IA,2015,1,1705201.0,0
IA,2015,2,2174259.0,0
IA,2015,3,1903898.0,0
IA,2015,4,2073738.0,0
IA,2015,5,1218638.0,0
IA,2015,6,963172.0,0
IA,2015,7,932610.0,0
IA,2015,8,1616541.0,0
IA,2015,9,2223212.0,0
IA,2015,10,2295253.0,0
IA,2015,11,1784443.0,0
IA,2015,12,1567006.0,0
IA,2016,1,1685637.0,0
IA,2016,2,2161538.0,0
IA,2016,3,1877193.0,0
IA,2016,4,1985244.0,0
IA,2016,5,1204237.0,0
IA,2016,6,912660.0,0
IA,2016,7,792100.0,0
IA,2016,8,1681503.0,0
IA,2016,9,2044499.0,0
IA,2016,10,2064157.0,0
IA,2016,11,1739856.0,0
IA,2016,12,1379895.0,0
IA,2017,1,1728494.0,0
IA,2017,2,1972598.0,0
IA,2017,3,1837193.0,0
IA,2017,4,1776643.0,0
IA,2017,5,1138944.0,0
IA,2017,6,872972.0,0
IA,2017,7,779823.0,0
IA,2017,8,1666633.0,0
IA,2017,9,1915202.0,0
IA,2017,10,2062946.0,0
IA,2017,11,1742253.0,0
IA,2017,12,1249345.0,0
IA,2018,1,1720415.0,0
IA,2018,2,1907673.0,0
IA,2018,3,1678602.0,0
IA,2018,4,1789329.0,0
IA,2018,5,1151196.0,0
IA,2018,6,846515.0,0
IA,2018,7,788825.0,0
IA,2018,8,1663946.0,0
IA,2018,9,1777842.0,0
IA,2018,10,2066024.0,0
IA,2018,11,1700628.0,0
IA,2018,12,1155377.0,0
IA,2019,1,1377153.0,0
IA,2019,2,1859944.0,0
IA,2019,3,1597079.0,0
IA,2019,4,1789729.0,0
IA,2019,5,1091865.0,0
IA,2019,6,792487.0,0
IA,2019,7,793041.0,0
IA,2019,8,1365691.0,0
IA,2019,9,1764987.0,0
IA,2019,10,2018172.0,0
IA,2019,11,1569397.0,0
IA,2019,12,1386240.0,0
IA,2020,1,1452943.0,1
IA,2020,2,1825823.0,1
IA,2020,3,1021684.0,1
IA,2020,4,239730.0,1
IA,2020,5,257721.0,1
IA,2020,6,358184.0,1
IA,2020,7,359596.0,1
IA,2020,8,547323.0,1
IA,2020,9,653232.0,1
IA,2020,10,690856.0,1
IA,2020,11,532590.0,1
IA,2020,12,382092.0,1
IA,2021,1,465950.0,1
IA,2021,2,682854.0,1
IA,2021,3,790916.0,1
IA,2021,4,720741.0,1
IA,2021,5,499938.0,1
IA,2021,6,462768.0,1
IA,2021,7,461090.0,1
IA,2021,8,929486.0,1
IA,2021,9,1180450.0,1
IA,2021,10,1124014.0,1
IA,2021,11,978186.0,1
IA,2021,12,755540.0,1
IA,2022,1,807040.0,1
IA,2022,2,1116379.0,1
IA,2022,3,1058337.0,1
IA,2022,4,1109970.0,1
IA,2022,5,805679.0,1
IA,2022,6,564453.0,1
IA,2022,7,524483.0,1
IA,2022,8,1180244.0,1
IA,2022,9,1338531.0,1
IA,2022,10,1343750.0,1
IA,2022,11,1147467.0,1
IA,2022,12,852664.0,1
IA,2023,1,1030419.0,1
IA,2023,2,1273181.0,1
IA,2023,3,1228220.0,1
IA,2023,4,1227400.0,1
IA,2023,5,905006.0,1
IA,2023,6,635472.0,1
IA,2023,7,591400.0,1
IA,2023,8,1368730.0,1
IA,2023,9,1475228.0,1
IA,2023,10,1554612.0,1
IA,2023,11,1289932.0,1
IA,2023,12,928568.0,1
IA,2024,1,1140327.0,1
IA,2024,2,1529697.0,1
IA,2024,3,1262701.0,1
IA,2024,4,1484610.0,1
IA,2024,5,977957.0,1
IA,2024,6,644009.0,1
IA,2024,7,709087.0,1
IA,2024,8,1350748.0,1
IA,2024,9,1628746.0,1
IA,2024,10,1825792.0,1
IA,2024,11,1400233.0,1
IA,2024,12,1224422.0,1
IA,2025,1,1177819.0,1
IA,2025,2,1582134.0,1
IA,2025,3,1345725.0,1
IA,2025,4,1638598.0,1
IA,2025,5,1152579.0,1
IA,2025,6,751106.0,1
IA,2025,7,738164.0,1
IA,2025,8,1346502.0,1
IA,2025,9,1730642.0,1
IA,2025,10,1799208.0,1
IA,2025,11,1343323.0,1
IA,2025,12,1245855.0,1
ID,2002,1,41369.0,0
ID,2002,2,46617.0,0
ID,2002,3,38791.0,0
ID,2002,4,48095.0,0
ID,2002,5,25436.0,0
ID,2002,6,9633.0,0
ID,2002,7,10197.0,0
ID,2002,8,21351.0,0
ID,2002,9,51261.0,0
ID,2002,10,57098.0,0
ID,2002,11,40683.0,0
ID,2002,12,31470.0,0
ID,2003,1,146729.0,0
ID,2003,2,150231.0,0
ID,2003,3,143005.0,0
ID,2003,4,171928.0,0
ID,2003,5,125080.0,0
ID,2003,6,100428.0,0
ID,2003,7,97954.0,0
ID,2003,8,108537.0,0
ID,2003,9,172489.0,0
ID,2003,10,177109.0,0
ID,2003,11,140350.0,0
ID,2003,12,132213.0,0
ID,2004,1,118667.0,0
ID,2004,2,118102.0,0
ID,2004,3,122685.0,0
ID,2004,4,121828.0,0
ID,2004,5,87313.0,0
ID,2004,6,72544.0,0
ID,2004,7,67197.0,0
ID,2004,8,82666.0,0
ID,2004,9,132453.0,0
ID,2004,10,146170.0,0
ID,2004,11,39874.0,0
ID,2004,12,32371.0,0
ID,2005,1,141866.0,0
ID,2005,2,137724.0,0
ID,2005,3,150916.0,0
ID,2005,4,144679.0,0
ID,2005,5,109845.0,0
ID,2005,6,86602.0,0
ID,2005,7,75352.0,0
ID,2005,8,109781.0,0
ID,2005,9,152330.0,0
ID,2005,10,143387.0,0
ID,2005,11,133584.0,0
ID,2005,12,115869.0,0
ID,2006,1,135206.0,0
ID,2006,2,130497.0,0
ID,2006,3,136997.0,0
ID,2006,4,132311.0,0
ID,2006,5,131094.0,0
ID,2006,6,94673.0,0
ID,2006,7,82647.0,0
ID,2006,8,116695.0,0
ID,2006,9,151329.0,0
ID,2006,10,151673.0,0
ID,2006,11,132485.0,0
ID,2006,12,103737.0,0
ID,2007,1,146699.0,0
ID,2007,2,134071.0,0
ID,2007,3,131373.0,0
ID,2007,4,135653.0,0
ID,2007,5,113888.0,0
ID,2007,6,90174.0,0
ID,2007,7,87597.0,0
ID,2007,8,109985.0,0
ID,2007,9,134972.0,0
ID,2007,10,160217.0,0
ID,2007,11,127430.0,0
ID,2007,12,110295.0,0
ID,2008,1,135956.0,0
ID,2008,2,146751.0,0
ID,2008,3,137842.0,0
ID,2008,4,160167.0,0
ID,2008,5,124521.0,0
ID,2008,6,106742.0,0
ID,2008,7,122669.0,0
ID,2008,8,127771.0,0
ID,2008,9,178604.0,0
ID,2008,10,196213.0,0
ID,2008,11,148698.0,0
ID,2008,12,145385.0,0
ID,2009,1,164244.0,0
ID,2009,2,170444.0,0
ID,2009,3,168181.0,0
ID,2009,4,185667.0,0
ID,2009,5,131610.0,0
ID,2009,6,122037.0,0
ID,2009,7,118553.0,0
ID,2009,8,124372.0,0
ID,2009,9,181527.0,0
ID,2009,10,184207.0,0
ID,2009,11,160624.0,0
ID,2009,12,151027.0,0
ID,2010,1,215646.0,0
ID,2010,2,220130.0,0
ID,2010,3,238351.0,0
ID,2010,4,237045.0,0
ID,2010,5,176219.0,0
ID,2010,6,167886.0,0
ID,2010,7,166019.0,0
ID,2010,8,186131.0,0
ID,2010,9,211854.0,0
ID,2010,10,212241.0,0
ID,2010,11,191203.0,0
ID,2010,12,181344.0,0
ID,2011,1,211592.0,0
ID,2011,2,203240.0,0
ID,2011,3,229794.0,0
ID,2011,4,200783.0,0
ID,2011,5,185167.0,0
ID,2011,6,169066.0,0
ID,2011,7,163266.0,0
ID,2011,8,179550.0,0
ID,2011,9,223111.0,0
ID,2011,10,224498.0,0
ID,2011,11,209191.0,0
