state,year,month,GDP_billions,population_monthly,gdp_per_capita
California,2019,9,2989.76,39497742.0,75694.45
California,2019,10,3024.68,39505258.5,76563.98
California,2019,11,3024.68,39512775.0,76549.42
California,2019,12,3024.68,39520291.5,76534.86
California,2020,1,2983.73,39527808.0,75484.33
California,2020,2,2983.73,39496567.916666664,75544.03
California,2020,3,2983.73,39465327.833333336,75603.83
California,2020,4,2749.44,39434087.75,69722.42
California,2020,5,2749.44,39402847.666666664,69777.7
California,2020,6,2749.44,39371607.583333336,69833.06
California,2020,7,2971.51,39340367.5,75533.36
California,2020,8,2971.51,39309127.416666664,75593.38
California,2020,9,2971.51,39277887.333333336,75653.51
California,2020,10,3017.94,39246647.25,76896.76
California,2020,11,3017.94,39215407.166666664,76958.02
California,2020,12,3017.94,39184167.083333336,77019.37
California,2021,1,3082.95,39152927.0,78741.24
California,2021,2,3082.95,39150628.666666664,78745.86
California,2021,3,3082.95,39148330.333333336,78750.48
California,2021,4,3133.34,39146032.0,80042.34
California,2021,5,3133.34,39143733.666666664,80047.04
California,2021,6,3133.34,39141435.333333336,80051.74
California,2021,7,3170.47,39139137.0,81005.11
California,2021,8,3170.47,39136838.666666664,81009.86
California,2021,9,3170.47,39134540.333333336,81014.62
California,2021,10,3217.7,39132242.0,82226.31
California,2021,11,3217.7,39129943.666666664,82231.14
California,2021,12,3217.7,39127645.333333336,82235.97
California,2022,1,3162.42,39125347.0,80827.91
California,2022,2,3162.42,39130040.333333336,80818.21
California,2022,3,3162.42,39134733.666666664,80808.52
California,2022,4,3146.32,39139427.0,80387.48
California,2022,5,3146.32,39144120.333333336,80377.84
California,2022,6,3146.32,39148813.666666664,80368.21
California,2022,7,3145.01,39153507.0,80325.12
California,2022,8,3145.01,39158200.333333336,80315.49
California,2022,9,3145.01,39162893.666666664,80305.86
California,2022,10,3135.1,39167587.0,80043.23
California,2022,11,3135.1,39172280.333333336,80033.64
California,2022,12,3135.1,39176973.666666664,80024.05
California,2023,1,3152.23,39181667.0,80451.66
California,2023,2,3152.23,39196925.916666664,80420.34
California,2023,3,3152.23,39212184.833333336,80389.04
California,2023,4,3191.51,39227443.75,81359.11
California,2023,5,3191.51,39242702.666666664,81327.48
California,2023,6,3191.51,39257961.583333336,81295.87
California,2023,7,3223.88,39273220.5,82088.51
California,2023,8,3223.88,39288479.416666664,82056.62
California,2023,9,3223.88,39303738.333333336,82024.77
California,2023,10,3248.45,39318997.25,82617.82
California,2023,11,3248.45,39334256.166666664,82585.77
California,2023,12,3248.45,39349515.083333336,82553.75
California,2024,1,3277.17,39364774.0,83251.34
California,2024,2,3277.17,39363985.25,83253.0
California,2024,3,3277.17,39363196.5,83254.67
California,2024,4,3287.04,39362407.75,83507.09
California,2024,5,3287.04,39361619.0,83508.76
California,2024,6,3287.04,39360830.25,83510.43
California,2024,7,3321.64,39360041.5,84391.17
California,2024,8,3321.64,39359252.75,84392.86
California,2024,9,3321.64,39358464.0,84394.55
California,2024,10,3341.86,39357675.25,84909.99
California,2024,11,3341.86,39356886.5,84911.7
California,2024,12,3341.86,39356097.75,84913.4
Colorado,2015,1,327.14,5454328.0,59978.06
Colorado,2015,2,327.14,5461787.666666667,59896.14
Colorado,2015,3,327.14,5469247.333333333,59814.45
Colorado,2015,4,329.5,5476707.0,60163.89
Colorado,2015,5,329.5,5484166.666666667,60082.05
Colorado,2015,6,329.5,5491626.333333333,60000.44
Colorado,2015,7,331.57,5499086.0,60295.47
Colorado,2015,8,331.57,5506545.666666667,60213.79
Colorado,2015,9,331.57,5514005.333333333,60132.33
Colorado,2015,10,333.9,5521465.0,60473.08
Colorado,2015,11,333.9,5528924.666666667,60391.49
Colorado,2015,12,333.9,5536384.333333333,60310.12
Colorado,2016,1,332.47,5543844.0,59971.02
Colorado,2016,2,332.47,5549975.416666667,59904.77
Colorado,2016,3,332.47,5556106.833333333,59838.66
Colorado,2016,4,334.07,5562238.25,60060.35
Colorado,2016,5,334.07,5568369.666666667,59994.22
Colorado,2016,6,334.07,5574501.083333333,59928.23
Colorado,2016,7,339.82,5580632.5,60892.74
Colorado,2016,8,339.82,5586763.916666667,60825.91
Colorado,2016,9,339.82,5592895.333333333,60759.23
Colorado,2016,10,344.37,5599026.75,61505.33
Colorado,2016,11,344.37,5605158.166666667,61438.05
Colorado,2016,12,344.37,5611289.583333333,61370.92
Colorado,2017,1,345.07,5617421.0,61428.55
Colorado,2017,2,345.07,5624065.5,61355.97
Colorado,2017,3,345.07,5630710.0,61283.57
Colorado,2017,4,346.38,5637354.5,61443.71
Colorado,2017,5,346.38,5643999.0,61371.38
Colorado,2017,6,346.38,5650643.5,61299.21
Colorado,2017,7,351.9,5657288.0,62202.95
Colorado,2017,8,351.9,5663932.5,62129.98
Colorado,2017,9,351.9,5670577.0,62057.18
Colorado,2017,10,357.49,5677221.5,62969.18
Colorado,2017,11,357.49,5683866.0,62895.57
Colorado,2017,12,357.49,5690510.5,62822.13
Colorado,2018,1,365.1,5697155.0,64084.62
Colorado,2018,2,365.1,5702265.916666667,64027.18
Colorado,2018,3,365.1,5707376.833333333,63969.84
Colorado,2018,4,363.91,5712487.75,63704.29
Colorado,2018,5,363.91,5717598.666666667,63647.35
Colorado,2018,6,363.91,5722709.583333333,63590.51
Colorado,2018,7,364.23,5727820.5,63589.63
Colorado,2018,8,364.23,5732931.416666667,63532.94
Colorado,2018,9,364.23,5738042.333333333,63476.35
Colorado,2018,10,367.57,5743153.25,64001.43
Colorado,2018,11,367.57,5748264.166666667,63944.52
Colorado,2018,12,367.57,5753375.083333333,63887.72
Colorado,2019,1,374.32,5758486.0,65003.2
Colorado,2019,2,374.32,5760851.583333333,64976.5
Colorado,2019,3,374.32,5763217.166666667,64949.83
Colorado,2019,4,380.8,5765582.75,66047.1
Colorado,2019,5,380.8,5767948.333333333,66020.01
Colorado,2019,6,380.8,5770313.916666667,65992.94
Colorado,2019,7,389.69,5772679.5,67505.91
Colorado,2019,8,389.69,5775045.083333333,67478.26
Colorado,2019,9,389.69,5777410.666666667,67450.63
Colorado,2019,10,390.1,5779776.25,67493.96
Colorado,2019,11,390.1,5782141.833333333,67466.35
Colorado,2019,12,390.1,5784507.416666667,67438.76
Colorado,2020,1,389.28,5786873.0,67269.49
Colorado,2020,2,389.28,5789164.25,67242.87
Colorado,2020,3,389.28,5791455.5,67216.26
Colorado,2020,4,359.9,5793746.75,62118.7
Colorado,2020,5,359.9,5796038.0,62094.14
Colorado,2020,6,359.9,5798329.25,62069.6
Colorado,2020,7,384.89,5800620.5,66353.25
Colorado,2020,8,384.89,5802911.75,66327.05
Colorado,2020,9,384.89,5805203.0,66300.87
Colorado,2020,10,388.11,5807494.25,66829.17
Colorado,2020,11,388.11,5809785.5,66802.81
Colorado,2020,12,388.11,5812076.75,66776.48
Colorado,2021,1,396.85,5814368.0,68253.33
Colorado,2021,2,396.85,5817616.916666667,68215.22
Colorado,2021,3,396.85,5820865.833333333,68177.14
Colorado,2021,4,403.1,5824114.75,69212.24
Colorado,2021,5,403.1,5827363.666666667,69173.65
Colorado,2021,6,403.1,5830612.583333333,69135.1
Colorado,2021,7,408.52,5833861.5,70025.66
Colorado,2021,8,408.52,5837110.416666667,69986.68
Colorado,2021,9,408.52,5840359.333333333,69947.75
Colorado,2021,10,416.77,5843608.25,71320.66
Colorado,2021,11,416.77,5846857.166666667,71281.03
Colorado,2021,12,416.77,5850106.083333333,71241.44
Colorado,2022,1,419.99,5853355.0,71752.01
Colorado,2022,2,419.99,5858262.083333333,71691.91
Colorado,2022,3,419.99,5863169.166666667,71631.91
Colorado,2022,4,417.46,5868076.25,71140.86
Colorado,2022,5,417.46,5872983.333333333,71081.42
Colorado,2022,6,417.46,5877890.416666667,71022.08
Colorado,2022,7,424.06,5882797.5,72084.75
Colorado,2022,8,424.06,5887704.583333333,72024.67
Colorado,2022,9,424.06,5892611.666666667,71964.69
Colorado,2022,10,428.79,5897518.75,72706.85
Colorado,2022,11,428.79,5902425.833333333,72646.4
Colorado,2022,12,428.79,5907332.916666667,72586.06
Colorado,2023,1,433.85,5912240.0,73381.66
Colorado,2023,2,433.85,5918595.166666667,73302.87
Colorado,2023,3,433.85,5924950.333333333,73224.24
Colorado,2023,4,438.2,5931305.5,73879.18
Colorado,2023,5,438.2,5937660.666666667,73800.11
Colorado,2023,6,438.2,5944015.833333333,73721.2
Colorado,2023,7,442.68,5950371.0,74395.36
Colorado,2023,8,442.68,5956726.166666667,74315.99
Colorado,2023,9,442.68,5963081.333333333,74236.79
Colorado,2023,10,446.16,5969436.5,74740.72
Colorado,2023,11,446.16,5975791.666666667,74661.24
Colorado,2023,12,446.16,5982146.833333333,74581.92
Colorado,2024,1,442.69,5988502.0,73923.33
Colorado,2024,2,442.69,5990506.916666667,73898.59
Colorado,2024,3,442.69,5992511.833333333,73873.86
Colorado,2024,4,448.16,5994516.75,74761.66
Colorado,2024,5,448.16,5996521.666666667,74736.66
Colorado,2024,6,448.16,5998526.583333333,74711.68
Colorado,2024,7,451.09,6000531.5,75175.01
Colorado,2024,8,451.09,6002536.416666667,75149.9
Colorado,2024,9,451.09,6004541.333333333,75124.81
Colorado,2024,10,453.41,6006546.25,75485.97
Colorado,2024,11,453.41,6008551.166666667,75460.79
Colorado,2024,12,453.41,6010556.083333333,75435.62
Connecticut,2015,1,268.28,3588561.0,74759.77
Connecticut,2015,2,268.28,3587833.4166666665,74774.93
Connecticut,2015,3,268.28,3587105.8333333335,74790.1
Connecticut,2015,4,269.97,3586378.25,75276.5
Connecticut,2015,5,269.97,3585650.6666666665,75291.77
Connecticut,2015,6,269.97,3584923.0833333335,75307.06
Connecticut,2015,7,268.58,3584195.5,74934.53
Connecticut,2015,8,268.58,3583467.9166666665,74949.74
Connecticut,2015,9,268.58,3582740.3333333335,74964.96
Connecticut,2015,10,268.65,3582012.75,74999.73
Connecticut,2015,11,268.65,3581285.1666666665,75014.97
Connecticut,2015,12,268.65,3580557.5833333335,75030.21
Connecticut,2016,1,268.04,3579830.0,74875.06
Connecticut,2016,2,268.04,3579454.5,74882.92
Connecticut,2016,3,268.04,3579079.0,74890.77
Connecticut,2016,4,267.47,3578703.5,74739.36
Connecticut,2016,5,267.47,3578328.0,74747.2
Connecticut,2016,6,267.47,3577952.5,74755.04
Connecticut,2016,7,267.53,3577577.0,74779.66
Connecticut,2016,8,267.53,3577201.5,74787.51
Connecticut,2016,9,267.53,3576826.0,74795.36
Connecticut,2016,10,269.74,3576450.5,75421.15
Connecticut,2016,11,269.74,3576075.0,75429.07
Connecticut,2016,12,269.74,3575699.5,75436.99
Connecticut,2017,1,270.04,3575324.0,75528.82
Connecticut,2017,2,270.04,3575260.4166666665,75530.16
Connecticut,2017,3,270.04,3575196.8333333335,75531.51
Connecticut,2017,4,273.84,3575133.25,76595.75
Connecticut,2017,5,273.84,3575069.6666666665,76597.11
Connecticut,2017,6,273.84,3575006.0833333335,76598.47
Connecticut,2017,7,275.13,3574942.5,76960.68
Connecticut,2017,8,275.13,3574878.9166666665,76962.05
Connecticut,2017,9,275.13,3574815.3333333335,76963.42
Connecticut,2017,10,276.5,3574751.75,77348.03
Connecticut,2017,11,276.5,3574688.1666666665,77349.4
Connecticut,2017,12,276.5,3574624.5833333335,77350.78
Connecticut,2018,1,275.59,3574561.0,77097.58
Connecticut,2018,2,275.59,3573849.4166666665,77112.93
Connecticut,2018,3,275.59,3573137.8333333335,77128.29
Connecticut,2018,4,272.82,3572426.25,76368.27
Connecticut,2018,5,272.82,3571714.6666666665,76383.48
Connecticut,2018,6,272.82,3571003.0833333335,76398.7
Connecticut,2018,7,276.17,3570291.5,77352.23
Connecticut,2018,8,276.17,3569579.9166666665,77367.65
Connecticut,2018,9,276.17,3568868.3333333335,77383.07
Connecticut,2018,10,273.76,3568156.75,76723.09
Connecticut,2018,11,273.76,3567445.1666666665,76738.39
Connecticut,2018,12,273.76,3566733.5833333335,76753.7
Connecticut,2019,1,272.8,3566022.0,76499.81
Connecticut,2019,2,272.8,3567157.0833333335,76475.47
Connecticut,2019,3,272.8,3568292.1666666665,76451.14
Connecticut,2019,4,274.02,3569427.25,76768.62
Connecticut,2019,5,274.02,3570562.3333333335,76744.21
Connecticut,2019,6,274.02,3571697.4166666665,76719.82
Connecticut,2019,7,275.67,3572832.5,77157.27
Connecticut,2019,8,275.67,3573967.5833333335,77132.76
Connecticut,2019,9,275.67,3575102.6666666665,77108.28
Connecticut,2019,10,278.41,3576237.75,77849.97
Connecticut,2019,11,278.41,3577372.8333333335,77825.27
Connecticut,2019,12,278.41,3578507.9166666665,77800.58
Connecticut,2020,1,268.8,3579643.0,75091.29
Connecticut,2020,2,268.8,3581986.5,75042.16
Connecticut,2020,3,268.8,3584330.0,74993.09
Connecticut,2020,4,246.55,3586673.5,68740.58
Connecticut,2020,5,246.55,3589017.0,68695.69
Connecticut,2020,6,246.55,3591360.5,68650.86
Connecticut,2020,7,264.53,3593704.0,73609.29
Connecticut,2020,8,264.53,3596047.5,73561.32
Connecticut,2020,9,264.53,3598391.0,73513.41
Connecticut,2020,10,267.06,3600734.5,74168.2
Connecticut,2020,11,267.06,3603078.0,74119.96
Connecticut,2020,12,267.06,3605421.5,74071.78
Connecticut,2021,1,264.61,3607765.0,73344.58
Connecticut,2021,2,264.61,3608676.8333333335,73326.05
Connecticut,2021,3,264.61,3609588.6666666665,73307.52
Connecticut,2021,4,270.57,3610500.5,74939.75
Connecticut,2021,5,270.57,3611412.3333333335,74920.83
Connecticut,2021,6,270.57,3612324.1666666665,74901.92
Connecticut,2021,7,272.42,3613236.0,75395.02
Connecticut,2021,8,272.42,3614147.8333333335,75376.0
Connecticut,2021,9,272.42,3615059.6666666665,75356.99
Connecticut,2021,10,275.52,3615971.5,76195.29
Connecticut,2021,11,275.52,3616883.3333333335,76176.08
Connecticut,2021,12,275.52,3617795.1666666665,76156.88
Connecticut,2022,1,276.98,3618707.0,76541.15
Connecticut,2022,2,276.98,3620595.5,76501.23
Connecticut,2022,3,276.98,3622484.0,76461.35
Connecticut,2022,4,277.93,3624372.5,76683.62
Connecticut,2022,5,277.93,3626261.0,76643.68
Connecticut,2022,6,277.93,3628149.5,76603.79
Connecticut,2022,7,280.14,3630038.0,77172.75
Connecticut,2022,8,280.14,3631926.5,77132.62
Connecticut,2022,9,280.14,3633815.0,77092.53
Connecticut,2022,10,282.33,3635703.5,77654.85
Connecticut,2022,11,282.33,3637592.0,77614.53
Connecticut,2022,12,282.33,3639480.5,77574.26
Connecticut,2023,1,281.45,3641369.0,77292.36
Connecticut,2023,2,281.45,3644125.6666666665,77233.89
Connecticut,2023,3,281.45,3646882.3333333335,77175.51
Connecticut,2023,4,282.36,3649639.0,77366.56
Connecticut,2023,5,282.36,3652395.6666666665,77308.16
Connecticut,2023,6,282.36,3655152.3333333335,77249.86
Connecticut,2023,7,283.34,3657909.0,77459.55
Connecticut,2023,8,283.34,3660665.6666666665,77401.22
Connecticut,2023,9,283.34,3663422.3333333335,77342.98
Connecticut,2023,10,285.77,3666179.0,77947.64
Connecticut,2023,11,285.77,3668935.6666666665,77889.07
Connecticut,2023,12,285.77,3671692.3333333335,77830.6
Connecticut,2024,1,283.6,3674449.0,77181.64
Connecticut,2024,2,283.6,3675619.5833333335,77157.06
Connecticut,2024,3,283.6,3676790.1666666665,77132.5
Connecticut,2024,4,285.7,3677960.75,77678.91
Connecticut,2024,5,285.7,3679131.3333333335,77654.2
Connecticut,2024,6,285.7,3680301.9166666665,77629.5
Connecticut,2024,7,287.16,3681472.5,78001.4
Connecticut,2024,8,287.16,3682643.0833333335,77976.6
Connecticut,2024,9,287.16,3683813.6666666665,77951.83
Connecticut,2024,10,288.18,3684984.25,78203.86
Connecticut,2024,11,288.18,3686154.8333333335,78179.03
Connecticut,2024,12,288.18,3687325.4166666665,78154.21
Delaware,2015,1,76.77,942065.0,81491.19
Delaware,2015,2,76.77,942725.3333333334,81434.11
Delaware,2015,3,76.77,943385.6666666666,81377.11
Delaware,2015,4,77.93,944046.0,82548.94
Delaware,2015,5,77.93,944706.3333333334,82491.24
Delaware,2015,6,77.93,945366.6666666666,82433.62
Delaware,2015,7,75.4,946027.0,79701.74
Delaware,2015,8,75.4,946687.3333333334,79646.15
Delaware,2015,9,75.4,947347.6666666666,79590.63
Delaware,2015,10,74.74,948008.0,78839.0
Delaware,2015,11,74.74,948668.3333333334,78784.12
Delaware,2015,12,74.74,949328.6666666666,78729.32
Delaware,2016,1,72.51,949989.0,76327.2
Delaware,2016,2,72.51,950651.75,76273.99
Delaware,2016,3,72.51,951314.5,76220.85
Delaware,2016,4,72.36,951977.25,76010.22
Delaware,2016,5,72.36,952640.0,75957.34
Delaware,2016,6,72.36,953302.75,75904.53
Delaware,2016,7,71.53,953965.5,74981.75
Delaware,2016,8,71.53,954628.25,74929.69
Delaware,2016,9,71.53,955291.0,74877.71
Delaware,2016,10,71.37,955953.75,74658.42
Delaware,2016,11,71.37,956616.5,74606.7
Delaware,2016,12,71.37,957279.25,74555.05
Delaware,2017,1,70.91,957942.0,74023.27
Delaware,2017,2,70.91,958695.5833333334,73965.08
Delaware,2017,3,70.91,959449.1666666666,73906.99
Delaware,2017,4,68.92,960202.75,71776.51
Delaware,2017,5,68.92,960956.3333333334,71720.22
Delaware,2017,6,68.92,961709.9166666666,71664.02
Delaware,2017,7,69.3,962463.5,72002.73
Delaware,2017,8,69.3,963217.0833333334,71946.4
Delaware,2017,9,69.3,963970.6666666666,71890.15
Delaware,2017,10,69.1,964724.25,71626.69
Delaware,2017,11,69.1,965477.8333333334,71570.78
Delaware,2017,12,69.1,966231.4166666666,71514.96
Delaware,2018,1,69.62,966985.0,71996.98
Delaware,2018,2,69.62,967791.9166666666,71936.95
Delaware,2018,3,69.62,968598.8333333334,71877.02
Delaware,2018,4,70.08,969405.75,72291.71
Delaware,2018,5,70.08,970212.6666666666,72231.59
Delaware,2018,6,70.08,971019.5833333334,72171.56
Delaware,2018,7,71.61,971826.5,73685.99
Delaware,2018,8,71.61,972633.4166666666,73624.86
Delaware,2018,9,71.61,973440.3333333334,73563.83
Delaware,2018,10,72.12,974247.25,74026.38
Delaware,2018,11,72.12,975054.1666666666,73965.12
Delaware,2018,12,72.12,975861.0833333334,73903.96
Delaware,2019,1,73.18,976668.0,74928.23
Delaware,2019,2,73.18,977936.5,74831.03
Delaware,2019,3,73.18,979205.0,74734.1
Delaware,2019,4,74.26,980473.5,75738.92
Delaware,2019,5,74.26,981742.0,75641.05
Delaware,2019,6,74.26,983010.5,75543.45
Delaware,2019,7,75.3,984279.0,76502.7
Delaware,2019,8,75.3,985547.5,76404.23
Delaware,2019,9,75.3,986816.0,76306.02
Delaware,2019,10,75.78,988084.5,76693.85
Delaware,2019,11,75.78,989353.0,76595.51
Delaware,2019,12,75.78,990621.5,76497.43
Delaware,2020,1,73.87,991890.0,74473.98
Delaware,2020,2,73.87,992993.3333333334,74391.23
Delaware,2020,3,73.87,994096.6666666666,74308.67
Delaware,2020,4,69.55,995200.0,69885.45
Delaware,2020,5,69.55,996303.3333333334,69808.06
Delaware,2020,6,69.55,997406.6666666666,69730.84
Delaware,2020,7,73.93,998510.0,74040.32
Delaware,2020,8,73.93,999613.3333333334,73958.6
Delaware,2020,9,73.93,1000716.6666666666,73877.05
Delaware,2020,10,73.56,1001820.0,73426.36
Delaware,2020,11,73.56,1002923.3333333334,73345.59
Delaware,2020,12,73.56,1004026.6666666666,73264.99
Delaware,2021,1,74.09,1005130.0,73711.86
Delaware,2021,2,74.09,1006392.4166666666,73619.39
Delaware,2021,3,74.09,1007654.8333333334,73527.16
Delaware,2021,4,74.52,1008917.25,73861.36
Delaware,2021,5,74.52,1010179.6666666666,73769.06
Delaware,2021,6,74.52,1011442.0833333334,73676.98
Delaware,2021,7,75.2,1012704.5,74256.61
Delaware,2021,8,75.2,1013966.9166666666,74164.16
Delaware,2021,9,75.2,1015229.3333333334,74071.93
Delaware,2021,10,77.01,1016491.75,75760.58
Delaware,2021,11,77.01,1017754.1666666666,75666.6
Delaware,2021,12,77.01,1019016.5833333334,75572.86
Delaware,2022,1,80.13,1020279.0,78537.34
Delaware,2022,2,80.13,1021535.25,78440.76
Delaware,2022,3,80.13,1022791.5,78344.41
Delaware,2022,4,80.76,1024047.75,78863.51
Delaware,2022,5,80.76,1025304.0,78766.88
Delaware,2022,6,80.76,1026560.25,78670.49
Delaware,2022,7,81.61,1027816.5,79401.33
Delaware,2022,8,81.61,1029072.75,79304.4
Delaware,2022,9,81.61,1030329.0,79207.71
Delaware,2022,10,81.95,1031585.25,79440.84
Delaware,2022,11,81.95,1032841.5,79344.22
Delaware,2022,12,81.95,1034097.75,79247.83
Delaware,2023,1,81.26,1035354.0,78485.23
Delaware,2023,2,81.26,1036584.75,78392.05
Delaware,2023,3,81.26,1037815.5,78299.08
Delaware,2023,4,81.61,1039046.25,78543.18
Delaware,2023,5,81.61,1040277.0,78450.26
Delaware,2023,6,81.61,1041507.75,78357.55
Delaware,2023,7,82.49,1042738.5,79109.0
Delaware,2023,8,82.49,1043969.25,79015.74
Delaware,2023,9,82.49,1045200.0,78922.69
Delaware,2023,10,83.01,1046430.75,79326.8
Delaware,2023,11,83.01,1047661.5,79233.61
Delaware,2023,12,83.01,1048892.25,79140.64
Delaware,2024,1,84.13,1050123.0,80114.42
Delaware,2024,2,84.13,1050942.0833333333,80051.99
Delaware,2024,3,84.13,1051761.1666666667,79989.64
Delaware,2024,4,85.18,1052580.25,80924.95
Delaware,2024,5,85.18,1053399.3333333333,80862.02
Delaware,2024,6,85.18,1054218.4166666667,80799.2
Delaware,2024,7,85.9,1055037.5,81418.91
Delaware,2024,8,85.9,1055856.5833333333,81355.75
Delaware,2024,9,85.9,1056675.6666666667,81292.68
Delaware,2024,10,86.18,1057494.75,81494.49
Delaware,2024,11,86.18,1058313.8333333333,81431.42
Delaware,2024,12,86.18,1059132.9166666667,81368.45
Florida,2015,1,929.32,20219111.0,45962.46
Florida,2015,2,929.32,20253121.5,45885.27
Florida,2015,3,929.32,20287132.0,45808.35
Florida,2015,4,942.83,20321142.5,46396.51
Florida,2015,5,942.83,20355153.0,46318.98
Florida,2015,6,942.83,20389163.5,46241.72
Florida,2015,7,951.36,20423174.0,46582.38
Florida,2015,8,951.36,20457184.5,46504.93
Florida,2015,9,951.36,20491195.0,46427.75
Florida,2015,10,960.2,20525205.5,46781.5
Florida,2015,11,960.2,20559216.0,46704.12
Florida,2015,12,960.2,20593226.5,46626.98
Florida,2016,1,961.56,20627237.0,46616.03
